Date;Opens at:;Closes at:;Highest at:;Lowest at:;Volume Traded:;Market Cap:;
5/2/2020;2.74;2.87;2.73;2.85;157306879;995970095;
4/2/2020;2.77;2.80;2.69;2.74;134721884;959392205;
3/2/2020;2.83;2.86;2.76;2.77;128902317;971130674;
2/2/2020;2.84;2.89;2.74;2.83;135278751;991403500;
1/2/2020;2.82;2.87;2.76;2.84;121185567;993633620;
31/1/2020;2.92;2.92;2.78;2.82;132881059;988326980;
30/1/2020;2.78;2.94;2.72;2.91;189044589;1019545843;
29/1/2020;2.66;2.81;2.65;2.79;166469457;974863479;
28/1/2020;2.61;2.67;2.60;2.66;130829516;929368527;
27/1/2020;2.57;2.68;2.57;2.61;125100879;913378198;
26/1/2020;2.46;2.57;2.44;2.57;101906615;900053582;
25/1/2020;2.50;2.51;2.43;2.46;96793337;859784045;
24/1/2020;2.47;2.53;2.37;2.50;121390827;876536363;
23/1/2020;2.65;2.65;2.44;2.46;128284126;861738068;
22/1/2020;2.68;2.69;2.63;2.65;97214236;925953608;
21/1/2020;2.70;2.74;2.58;2.67;118493954;935742614;
20/1/2020;2.62;2.74;2.55;2.70;149645626;944054524;
19/1/2020;2.78;2.84;2.56;2.62;175287789;916632784;
18/1/2020;2.72;2.79;2.60;2.77;167529444;970936771;
17/1/2020;2.48;2.84;2.47;2.72;257924221;953438176;
16/1/2020;2.41;2.50;2.30;2.48;143515776;869567505;
15/1/2020;2.38;2.57;2.36;2.40;149371800;841742041;
14/1/2020;2.19;2.45;2.18;2.39;135612258;836474276;
13/1/2020;2.24;2.24;2.16;2.19;78803227;767358644;
12/1/2020;2.28;2.31;2.23;2.25;87342008;785817532;
11/1/2020;2.22;2.33;2.22;2.28;107902217;799136443;
10/1/2020;2.19;2.26;2.16;2.22;109888554;778385770;
9/1/2020;2.18;2.23;2.11;2.19;109938413;765117095;
8/1/2020;2.11;2.33;2.11;2.18;192821111;764262022;
7/1/2020;1.93;2.13;1.91;2.11;140921324;739934210;
6/1/2020;1.81;1.94;1.81;1.94;80941179;678112936;
5/1/2020;1.84;1.86;1.80;1.81;55235942;632725379;
4/1/2020;1.81;1.85;1.79;1.84;49108150;644046686;
3/1/2020;1.74;1.83;1.71;1.81;61298048;633397911;
2/1/2020;1.81;1.82;1.72;1.74;52729126;609400278;
1/1/2020;1.77;1.85;1.76;1.81;69723037;632324086;
31/12/2019;1.84;1.84;1.76;1.77;58903187;619314954;
30/12/2019;1.90;1.91;1.83;1.84;57136151;643640851;
29/12/2019;1.87;1.92;1.86;1.90;53574998;665841559;
28/12/2019;1.89;1.91;1.87;1.87;53567273;656018147;
27/12/2019;1.86;1.95;1.85;1.89;74031488;660276978;
26/12/2019;1.81;1.94;1.79;1.86;79180350;651630010;
25/12/2019;1.86;1.86;1.79;1.80;86020952;631665436;
24/12/2019;1.88;1.89;1.84;1.86;131772813;652092016;
23/12/2019;1.94;1.96;1.86;1.88;130569408;656897477;
22/12/2019;1.87;1.95;1.87;1.94;120076955;677398756;
21/12/2019;1.92;1.93;1.87;1.87;88336767;655789073;
20/12/2019;1.82;1.92;1.80;1.92;124354682;673201642;
19/12/2019;1.88;1.89;1.75;1.82;150914459;637172404;
18/12/2019;1.76;1.88;1.66;1.88;209932252;658252398;
17/12/2019;1.98;2.01;1.72;1.76;172213180;614723071;
16/12/2019;2.09;2.09;1.98;1.98;97454140;693554053;
15/12/2019;2.01;2.12;1.98;2.09;114518248;730394059;
14/12/2019;2.08;2.09;1.99;2.01;105295566;703740129;
13/12/2019;2.12;2.13;2.07;2.08;117843001;727058616;
12/12/2019;2.18;2.20;2.05;2.12;142758973;741674953;
11/12/2019;2.27;2.30;2.15;2.18;138162558;762317077;
10/12/2019;2.09;2.28;2.07;2.27;218763851;794729934;
9/12/2019;2.06;2.09;2.02;2.09;147696805;731861045;
8/12/2019;2.06;2.09;2.03;2.06;103114465;720652032;
7/12/2019;2.09;2.11;2.05;2.06;88418201;721417209;
6/12/2019;2.03;2.10;1.99;2.09;113399318;732354664;
5/12/2019;2.05;2.11;1.97;2.03;126219927;709032623;
4/12/2019;2.13;2.14;2.02;2.05;145162286;717028178;
3/12/2019;2.09;2.20;2.05;2.13;109854018;745494808;
2/12/2019;2.17;2.18;2.07;2.09;116492201;733241502;
1/12/2019;2.24;2.24;2.14;2.17;136819693;758496044;
30/11/2019;2.34;2.36;2.22;2.24;123021580;784726634;
29/11/2019;2.28;2.36;2.27;2.34;160656952;819917110;
28/11/2019;2.23;2.33;2.19;2.27;146006115;795173797;
27/11/2019;2.26;2.29;2.14;2.23;149542925;780208040;
26/11/2019;2.27;2.36;2.18;2.28;143568310;796749927;
25/11/2019;2.26;2.38;2.06;2.28;170091780;796272797;
24/11/2019;2.45;2.47;2.25;2.26;149929050;789526615;
23/11/2019;2.35;2.46;2.27;2.45;149356394;856598472;
22/11/2019;2.55;2.59;2.17;2.35;201718065;823152707;
21/11/2019;2.71;2.71;2.48;2.55;167317924;892383619;
20/11/2019;2.75;2.83;2.66;2.71;167970679;947893228;
19/11/2019;2.82;2.86;2.61;2.76;174284233;964799660;
18/11/2019;2.93;2.98;2.77;2.83;126598447;989313501;
17/11/2019;3.01;3.01;2.90;2.93;99099080;1026161955;
16/11/2019;3.03;3.05;2.94;3.01;95813206;1053615962;
15/11/2019;3.06;3.08;2.86;3.04;157665192;1062303298;
14/11/2019;3.02;3.18;2.96;3.06;198792071;1072062494;
13/11/2019;2.81;3.08;2.79;3.02;209362104;1056401597;
12/11/2019;2.75;2.87;2.74;2.82;148585749;986233985;
11/11/2019;2.78;2.78;2.69;2.75;94732322;962614077;
10/11/2019;2.80;2.85;2.73;2.78;145643657;973925991;
9/11/2019;2.72;2.86;2.71;2.80;152872881;981382996;
8/11/2019;2.69;2.73;2.64;2.72;133302910;950824378;
7/11/2019;2.74;2.75;2.63;2.69;139483618;941759562;
6/11/2019;2.68;2.81;2.66;2.74;152746471;959075304;
5/11/2019;2.68;2.70;2.64;2.68;119153856;938931715;
4/11/2019;2.67;2.73;2.65;2.69;122384989;940363180;
3/11/2019;2.71;2.72;2.65;2.67;106456374;935129239;
2/11/2019;2.72;2.76;2.69;2.71;88544063;948628146;
1/11/2019;2.74;2.80;2.66;2.72;118225225;952007823;
31/10/2019;2.62;2.76;2.56;2.74;118140976;958275491;
30/10/2019;2.67;2.68;2.53;2.62;101740209;918473995;
29/10/2019;2.67;2.77;2.65;2.67;109381921;934515459;
28/10/2019;2.68;2.89;2.67;2.67;157224840;935190881;
27/10/2019;2.75;2.77;2.62;2.68;135864814;936411528;
26/10/2019;2.84;2.99;2.67;2.75;231729603;963198914;
25/10/2019;2.75;2.93;2.65;2.84;210307337;993331438;
24/10/2019;2.62;2.79;2.61;2.75;175558916;963071165;
23/10/2019;2.61;2.69;2.43;2.61;190350548;914374505;
22/10/2019;2.63;2.82;2.58;2.61;172462583;911941836;
21/10/2019;2.44;2.67;2.44;2.63;174716569;921215529;
20/10/2019;2.36;2.44;2.30;2.44;86836834;854512429;
19/10/2019;2.36;2.40;2.30;2.36;85270342;825810063;
18/10/2019;2.42;2.51;2.34;2.36;105032862;825498606;
17/10/2019;2.39;2.48;2.29;2.42;139155340;848439470;
16/10/2019;2.40;2.42;2.20;2.39;158475686;836937086;
15/10/2019;2.54;2.60;2.35;2.39;110301011;838177179;
14/10/2019;2.50;2.67;2.47;2.54;116069815;888883511;
13/10/2019;2.60;2.65;2.46;2.50;107136821;874110354;
12/10/2019;2.78;2.78;2.57;2.61;120045685;912493135;
11/10/2019;2.64;2.81;2.59;2.77;200123734;970326221;
10/10/2019;2.81;2.81;2.50;2.64;249559325;922420687;
9/10/2019;2.58;2.94;2.52;2.80;329507431;981348417;
8/10/2019;2.40;2.63;2.28;2.58;224096110;902338849;
7/10/2019;2.19;2.49;2.13;2.40;202190935;840650623;
6/10/2019;1.97;2.27;1.96;2.19;126356581;765835879;
5/10/2019;1.98;1.98;1.92;1.97;96574706;688101396;
4/10/2019;1.95;2.00;1.91;1.98;77454029;692586222;
3/10/2019;2.02;2.03;1.90;1.95;101098441;682863179;
2/10/2019;1.84;2.02;1.83;2.02;102294409;705830998;
1/10/2019;1.76;1.90;1.76;1.84;91602849;643757763;
30/9/2019;1.72;1.77;1.65;1.76;84068855;617227495;
29/9/2019;1.69;1.75;1.67;1.72;85120108;601027004;
28/9/2019;1.67;1.71;1.66;1.69;71435514;590578652;
27/9/2019;1.66;1.68;1.58;1.67;90213617;584556447;
26/9/2019;1.76;1.76;1.56;1.66;112008341;580641588;
25/9/2019;1.74;1.93;1.65;1.76;161634833;616065986;
24/9/2019;1.81;2.06;1.59;1.74;218580528;607533240;
23/9/2019;1.82;1.89;1.79;1.81;76114156;632571593;
22/9/2019;1.89;1.89;1.78;1.82;63224058;637490132;
21/9/2019;1.83;1.89;1.80;1.89;76844379;661291923;
20/9/2019;1.88;1.88;1.77;1.83;75449475;639712666;
19/9/2019;1.81;1.91;1.75;1.88;133273165;656554430;
18/9/2019;1.63;1.85;1.63;1.81;112613412;633437288;
17/9/2019;1.58;1.66;1.56;1.63;74897534;570303195;
16/9/2019;1.62;1.64;1.55;1.58;62082506;553502262;
15/9/2019;1.57;1.65;1.57;1.62;64455918;566133842;
14/9/2019;1.58;1.64;1.54;1.57;82000174;547786749;
13/9/2019;1.71;1.71;1.53;1.58;95116689;553326582;
12/9/2019;1.74;1.75;1.68;1.71;61903495;597673768;
11/9/2019;1.80;1.83;1.72;1.73;67247430;607189371;
10/9/2019;1.79;1.83;1.79;1.80;66969746;630745598;
9/9/2019;1.83;1.87;1.77;1.80;96518480;628912446;
8/9/2019;1.78;1.90;1.78;1.83;88855921;640837508;
7/9/2019;1.73;1.81;1.72;1.78;71006363;621936130;
6/9/2019;1.80;1.82;1.71;1.73;72212080;606023566;
5/9/2019;1.78;1.86;1.77;1.80;69409152;629259272;
4/9/2019;1.85;1.86;1.75;1.79;70884788;624835582;
3/9/2019;1.83;1.93;1.82;1.85;80326910;649140668;
2/9/2019;1.77;1.89;1.74;1.83;63004422;641721122;
1/9/2019;1.79;1.80;1.73;1.78;43571942;621326044;
31/8/2019;1.80;1.85;1.75;1.79;51356763;626580727;
30/8/2019;1.78;1.89;1.75;1.81;57285240;632233170;
29/8/2019;1.90;1.90;1.75;1.78;83335306;624201412;
28/8/2019;2.11;2.11;1.89;1.90;59193724;665135295;
27/8/2019;2.08;2.16;2.03;2.11;62275881;737513471;
26/8/2019;2.09;2.16;2.06;2.08;54292215;726896842;
25/8/2019;2.18;2.19;2.04;2.09;59471445;729777073;
24/8/2019;2.25;2.26;2.17;2.19;50546812;764817282;
23/8/2019;2.23;2.31;2.19;2.25;85783321;788655768;
22/8/2019;2.22;2.29;2.16;2.23;71961706;780353505;
21/8/2019;2.38;2.39;2.17;2.22;94589329;775709885;
20/8/2019;2.50;2.54;2.36;2.38;71968212;833161949;
19/8/2019;2.50;2.59;2.45;2.51;81955471;876803143;
18/8/2019;2.39;2.55;2.37;2.50;74479050;874873977;
17/8/2019;2.32;2.40;2.31;2.39;45504193;837686344;
16/8/2019;2.41;2.44;2.25;2.32;71099710;812662694;
15/8/2019;2.28;2.43;2.22;2.41;78723315;844460611;
14/8/2019;2.41;2.56;2.21;2.27;117748508;794901897;
13/8/2019;2.38;2.44;2.32;2.41;61913129;844577979;
12/8/2019;2.41;2.46;2.35;2.38;53991936;832992225;
11/8/2019;2.32;2.47;2.28;2.40;75758084;838892496;
10/8/2019;2.18;2.38;2.15;2.32;88304426;812899281;
9/8/2019;2.29;2.30;2.17;2.18;49294449;762704421;
8/8/2019;2.40;2.40;2.29;2.29;56631921;801179369;
7/8/2019;2.46;2.49;2.37;2.39;69024403;837149418;
6/8/2019;2.48;2.52;2.35;2.46;95016633;861234531;
5/8/2019;2.50;2.63;2.48;2.48;87397910;869531173;
4/8/2019;2.42;2.60;2.42;2.50;95419755;874189201;
3/8/2019;2.40;2.72;2.34;2.43;158068000;848917776;
2/8/2019;2.18;2.45;2.15;2.40;88993103;839928316;
1/8/2019;2.20;2.23;2.12;2.18;46293195;763440117;
31/7/2019;2.09;2.22;2.08;2.20;59937401;768893256;
30/7/2019;2.14;2.18;2.01;2.09;63663046;731198581;
29/7/2019;2.22;2.24;2.13;2.14;41163755;749106534;
28/7/2019;2.26;2.29;2.13;2.22;37139642;776205287;
27/7/2019;2.40;2.46;2.23;2.26;57981370;790468087;
26/7/2019;2.38;2.43;2.35;2.40;38644891;841246588;
25/7/2019;2.41;2.52;2.38;2.38;60195321;834488658;
24/7/2019;2.37;2.46;2.30;2.41;78623000;841888630;
23/7/2019;2.42;2.50;2.26;2.37;66520544;829846812;
22/7/2019;2.55;2.59;2.40;2.43;48393920;849005263;
21/7/2019;2.64;2.67;2.50;2.55;48335818;892624348;
20/7/2019;2.61;2.72;2.60;2.64;67423557;925624353;
19/7/2019;2.68;2.75;2.52;2.61;71363583;913097864;
18/7/2019;2.38;2.79;2.35;2.68;142714502;937681898;
17/7/2019;2.19;2.57;2.07;2.38;135564356;832896515;
16/7/2019;2.73;2.77;2.18;2.20;82850036;769177557;
15/7/2019;2.79;2.84;2.60;2.73;95812874;954972344;
14/7/2019;3.17;3.24;2.78;2.79;95436164;975583149;
13/7/2019;3.18;3.27;3.05;3.17;144234535;1109669612;
12/7/2019;2.83;3.27;2.67;3.17;162546196;1110847783;
11/7/2019;3.12;3.14;2.78;2.83;118728040;989498969;
10/7/2019;3.11;3.22;2.88;3.12;172059406;1091411807;
9/7/2019;3.34;3.38;2.98;3.11;177238039;1089532123;
8/7/2019;3.31;3.55;3.27;3.34;111053367;1167515193;
7/7/2019;3.48;3.51;3.28;3.31;97053705;1160024637;
6/7/2019;3.63;3.63;3.46;3.48;100575087;1216907978;
5/7/2019;3.48;3.70;3.45;3.62;191209597;1267753706;
4/7/2019;3.53;3.62;3.31;3.48;178867441;1219711940;
3/7/2019;3.65;3.79;3.53;3.53;204354523;1236607323;
2/7/2019;3.59;3.82;3.23;3.65;424338055;1275902459;
1/7/2019;3.45;3.76;2.95;3.59;377055673;1257190706;
30/6/2019;3.71;4.09;3.39;3.45;434865872;1206411075;
29/6/2019;2.96;4.54;2.90;3.70;953804527;1296103164;
28/6/2019;2.27;2.98;2.17;2.96;229612906;1036638992;
27/6/2019;2.26;2.52;2.07;2.27;136956672;793662091;
26/6/2019;2.19;2.42;2.01;2.26;179571545;791545865;
25/6/2019;1.86;2.41;1.86;2.19;199041263;766399120;
24/6/2019;1.80;1.88;1.79;1.86;30278025;651116941;
23/6/2019;1.84;1.90;1.76;1.80;47203299;630481077;
22/6/2019;1.69;1.93;1.69;1.84;65320899;643493677;
21/6/2019;1.77;1.79;1.62;1.70;56871937;596004725;
20/6/2019;1.84;1.88;1.69;1.77;40500786;617942688;
19/6/2019;1.82;1.90;1.80;1.84;38209064;643454346;
18/6/2019;1.97;2.02;1.77;1.82;117480216;636487947;
17/6/2019;1.67;2.03;1.67;1.97;158900877;690072343;
16/6/2019;1.72;1.78;1.62;1.67;119199289;585701350;
15/6/2019;1.68;1.79;1.63;1.72;149453818;602456049;
14/6/2019;1.85;1.88;1.47;1.68;344143609;586795264;
13/6/2019;1.14;1.95;1.13;1.85;318719301;646771978;
12/6/2019;1.14;1.16;1.11;1.14;27563661;399965629;
11/6/2019;1.19;1.19;1.10;1.14;25861024;398406699;
10/6/2019;1.07;1.19;1.06;1.19;25489176;417100427;
9/6/2019;1.15;1.16;1.04;1.07;20498196;375638528;
8/6/2019;1.18;1.20;1.14;1.15;18457927;403416987;
7/6/2019;1.11;1.24;1.08;1.18;50396874;412164418;
6/6/2019;1.08;1.24;1.06;1.12;74387222;391871524;
5/6/2019;0.883250;1.08;0.883250;1.08;62912027;376991267;
4/6/2019;0.908429;0.931625;0.857405;0.883250;25054880;309137609;
3/6/2019;1.01;1.01;0.903734;0.910969;19415847;318839080;
2/6/2019;0.965132;1.04;0.948151;1.01;23376401;354351973;
1/6/2019;1.02;1.05;0.964412;0.965132;29166848;337796271;
31/5/2019;1.02;1.05;0.962933;1.02;48729261;357531895;
30/5/2019;1.18;1.22;0.971370;1.02;71072187;358662835;
29/5/2019;1.28;1.28;1.16;1.18;41812375;413975944;
28/5/2019;1.21;1.33;1.15;1.28;55908377;446386194;
27/5/2019;1.09;1.27;1.09;1.21;58681258;423853821;
26/5/2019;1.13;1.18;1.04;1.09;43379101;380472881;
25/5/2019;1.34;1.34;1.11;1.13;52065174;395259087;
24/5/2019;1.34;1.42;1.24;1.34;52112753;467935969;
23/5/2019;1.22;1.36;1.17;1.34;62796580;470746721;
22/5/2019;1.18;1.47;1.16;1.22;118738675;427015235;
21/5/2019;1.12;1.23;1.07;1.19;98438799;415073110;
20/5/2019;0.993931;1.13;0.953604;1.13;28566429;395128179;
19/5/2019;0.935665;1.04;0.929430;0.994350;39610667;348022497;
18/5/2019;0.887731;0.957590;0.861204;0.934154;20589987;326954044;
17/5/2019;0.926456;0.978760;0.815716;0.887731;39447831;310705812;
16/5/2019;0.844518;0.936100;0.773683;0.926125;33573495;324143612;
15/5/2019;0.825101;0.877251;0.786645;0.845574;20109177;295950928;
14/5/2019;0.646799;0.923087;0.637336;0.823082;42446071;288078581;
13/5/2019;0.657990;0.684658;0.641344;0.646697;10869526;226343857;
12/5/2019;0.680490;0.697553;0.632952;0.657990;11180413;230296513;
11/5/2019;0.671543;0.731236;0.654661;0.678823;17115294;237588178;
10/5/2019;0.639472;0.723333;0.639021;0.671460;17084493;235011049;
9/5/2019;0.591537;0.697156;0.588824;0.639849;23088642;223947011;
8/5/2019;0.544176;0.611642;0.525372;0.591537;9757958;207038074;
7/5/2019;0.578788;0.612012;0.544724;0.544724;16169094;190653521;
6/5/2019;0.506408;0.584150;0.492072;0.578120;11999352;202342028;
5/5/2019;0.495140;0.520908;0.491470;0.506979;4844367;177442700;
4/5/2019;0.512165;0.514780;0.481348;0.494995;4501322;173248139;
3/5/2019;0.463472;0.521838;0.460731;0.512165;6755514;179257760;
2/5/2019;0.476051;0.477187;0.462566;0.463421;3212373;162197465;
1/5/2019;0.473559;0.489426;0.467288;0.476025;4255127;166608665;
30/4/2019;0.433853;0.473625;0.432954;0.473170;6117527;165609469;
29/4/2019;0.448739;0.451101;0.428721;0.433501;5230685;151725351;
28/4/2019;0.441522;0.457403;0.440225;0.448218;4170835;156876126;
27/4/2019;0.437170;0.459038;0.433999;0.441571;3901156;154549706;
26/4/2019;0.445525;0.457116;0.425930;0.436926;5505480;152924256;
25/4/2019;0.478279;0.500135;0.440754;0.445506;6760468;155927053;
24/4/2019;0.481483;0.481483;0.446669;0.478313;7281840;167409434;
23/4/2019;0.495666;0.503501;0.481483;0.481483;6260080;168519003;
22/4/2019;0.499349;0.518363;0.489451;0.496664;5966146;173832277;
21/4/2019;0.515529;0.516346;0.481099;0.499498;5015660;174824315;
20/4/2019;0.514467;0.531926;0.508351;0.515661;4637764;180481253;
19/4/2019;0.523920;0.538236;0.510728;0.514270;5918321;179994496;
18/4/2019;0.499840;0.524362;0.499840;0.524362;4816738;183526781;
17/4/2019;0.503032;0.507384;0.492098;0.500259;4224360;175090817;
16/4/2019;0.491902;0.515620;0.491823;0.503054;4307086;176068779;
15/4/2019;0.528740;0.528740;0.485267;0.492214;6369018;172274842;
14/4/2019;0.539316;0.546824;0.512053;0.528740;5680703;185059171;
13/4/2019;0.495333;0.541624;0.494792;0.539208;7063057;188722677;
12/4/2019;0.485395;0.515451;0.460543;0.495350;6616811;173372567;
11/4/2019;0.520977;0.522058;0.460694;0.486123;7966598;170142918;
10/4/2019;0.534443;0.538690;0.517878;0.520257;8226906;182089916;
9/4/2019;0.568899;0.568899;0.525419;0.534680;7970929;187137933;
8/4/2019;0.577537;0.588704;0.545413;0.568899;9889748;199114822;
7/4/2019;0.569635;0.587925;0.568781;0.577119;6038857;201991507;
6/4/2019;0.577593;0.586439;0.562890;0.570110;7641845;199538351;
5/4/2019;0.541969;0.581019;0.541719;0.577468;7928035;202113893;
4/4/2019;0.564471;0.583761;0.524932;0.542240;11153064;189784007;
3/4/2019;0.583602;0.605350;0.547110;0.565453;13494096;197908509;
2/4/2019;0.555760;0.600143;0.538438;0.584279;16414974;204497754;
1/4/2019;0.508822;0.559010;0.502701;0.556138;11605651;194648237;
31/3/2019;0.494278;0.535640;0.488088;0.507613;9259723;177664598;
30/3/2019;0.498974;0.517915;0.484092;0.494278;3395827;172997221;
29/3/2019;0.503459;0.504325;0.490940;0.499502;4239835;174825731;
28/3/2019;0.500018;0.515897;0.492195;0.503459;6329645;176210776;
27/3/2019;0.464117;0.503666;0.461459;0.499871;6237410;174954769;
26/3/2019;0.475201;0.482013;0.453718;0.463601;6231819;162260295;
25/3/2019;0.457155;0.488948;0.450330;0.476395;8467627;166738405;
24/3/2019;0.463184;0.463754;0.452962;0.456405;3100039;159741728;
23/3/2019;0.466228;0.467981;0.459142;0.463084;2494600;162079235;
22/3/2019;0.460479;0.469147;0.452950;0.466446;3835633;163256018;
21/3/2019;0.485800;0.486737;0.449624;0.461061;4652789;161371279;
20/3/2019;0.485134;0.493797;0.478777;0.486086;3511170;170130073;
19/3/2019;0.480655;0.485468;0.474479;0.485391;2894766;169886753;
18/3/2019;0.484230;0.486447;0.471952;0.480714;3415764;168249917;
17/3/2019;0.485642;0.488046;0.477323;0.483685;7196927;169289685;
16/3/2019;0.490123;0.495906;0.477491;0.485599;7199555;169959638;
15/3/2019;0.490593;0.497047;0.487662;0.490087;3912307;171530373;
14/3/2019;0.484472;0.498457;0.480215;0.491097;10961574;171884118;
13/3/2019;0.488498;0.489492;0.473605;0.484510;6203981;169578470;
12/3/2019;0.468989;0.506671;0.461123;0.488552;9177232;170993152;
11/3/2019;0.502303;0.514857;0.462762;0.467490;11191637;163621430;
10/3/2019;0.477753;0.546149;0.471680;0.501768;14548536;175618843;
9/3/2019;0.465638;0.483478;0.457612;0.477456;7457248;167109642;
8/3/2019;0.456038;0.513961;0.456038;0.466202;14303158;163170755;
7/3/2019;0.433013;0.477540;0.430243;0.455832;7330127;159541169;
6/3/2019;0.432834;0.440171;0.424048;0.431821;4082793;151137385;
5/3/2019;0.407985;0.432997;0.406767;0.432997;6561919;151549045;
4/3/2019;0.422797;0.427474;0.400721;0.407811;3710145;142733863;
3/3/2019;0.426864;0.432958;0.422492;0.424169;1849996;148459049;
2/3/2019;0.431073;0.438003;0.423016;0.427787;2339649;149725369;
1/3/2019;0.427210;0.442263;0.423619;0.431785;3667815;151124739;
28/2/2019;0.431167;0.445228;0.422652;0.427421;3941979;149597202;
27/2/2019;0.438511;0.447849;0.422632;0.431479;3696949;151017630;
26/2/2019;0.472764;0.475703;0.435920;0.437432;6553450;153101366;
25/2/2019;0.408956;0.470638;0.407175;0.470638;7817871;164723462;
24/2/2019;0.463182;0.464864;0.404810;0.410640;6649844;143724138;
23/2/2019;0.451517;0.462867;0.444993;0.461889;4318600;161661081;
22/2/2019;0.444680;0.459443;0.442613;0.452029;4048573;158210223;
21/2/2019;0.466101;0.475834;0.442442;0.445463;6437539;155911935;
20/2/2019;0.458220;0.474131;0.449128;0.466110;6379429;163138410;
19/2/2019;0.473187;0.479299;0.458156;0.458156;6259916;160354681;
18/2/2019;0.460618;0.482621;0.454602;0.474333;6753508;166016565;
17/2/2019;0.439879;0.472939;0.430112;0.457499;6623800;160124725;
16/2/2019;0.433277;0.444838;0.433277;0.440511;2715140;154178777;
15/2/2019;0.428067;0.442391;0.421697;0.432969;3006564;151539099;
14/2/2019;0.443295;0.445445;0.422198;0.428376;3914369;149931672;
13/2/2019;0.426152;0.444044;0.419635;0.444044;4517365;155415427;
12/2/2019;0.427962;0.434029;0.421859;0.425395;4205375;148888416;
11/2/2019;0.452691;0.452691;0.423454;0.429451;5928665;150307799;
10/2/2019;0.464839;0.480033;0.439995;0.452186;7950326;158265149;
9/2/2019;0.438646;0.479012;0.433020;0.464334;6382735;162516967;
8/2/2019;0.401928;0.443174;0.398690;0.436519;6900024;152781612;
7/2/2019;0.399709;0.406291;0.393330;0.401474;3171282;140515984;
6/2/2019;0.422242;0.422242;0.393226;0.399620;5378906;139866994;
5/2/2019;0.393349;0.430440;0.390430;0.421776;5865307;147621682;
4/2/2019;0.397265;0.409227;0.388080;0.394452;4850155;138058129;
3/2/2019;0.416137;0.416226;0.391219;0.396142;3856282;138649652;
2/2/2019;0.418132;0.431468;0.401940;0.414927;4128147;145224462;
1/2/2019;0.387798;0.428248;0.383756;0.419263;5696881;146742214;
31/1/2019;0.429458;0.440094;0.386335;0.387690;7507124;135691624;
30/1/2019;0.453444;0.453444;0.421108;0.426929;8965899;149425068;
29/1/2019;0.413458;0.462636;0.412659;0.455235;18998440;159332250;
28/1/2019;0.434140;0.434650;0.357930;0.413490;13461911;144721540;
27/1/2019;0.469769;0.469769;0.430183;0.433749;10244607;151812147;
26/1/2019;0.479245;0.491413;0.468378;0.472149;5982204;165252211;
25/1/2019;0.508690;0.518510;0.477191;0.479549;8985719;167842286;
24/1/2019;0.509978;0.511099;0.479080;0.504242;8538515;176484747;
23/1/2019;0.540244;0.551630;0.507175;0.509976;10344545;178491610;
22/1/2019;0.501980;0.565396;0.501980;0.540335;13998683;189117145;
21/1/2019;0.490262;0.524284;0.476899;0.503412;9503123;176194054;
20/1/2019;0.490917;0.497290;0.471904;0.490123;7018434;171542899;
19/1/2019;0.500851;0.500851;0.475322;0.491470;7015260;172014468;
18/1/2019;0.482481;0.507996;0.469729;0.500732;8659548;175256028;
17/1/2019;0.495978;0.498681;0.473998;0.483012;11096121;169054158;
16/1/2019;0.520065;0.541322;0.482514;0.497374;18011677;174080781;
15/1/2019;0.487361;0.557111;0.465549;0.518795;26829916;181578132;
14/1/2019;0.441589;0.498074;0.424715;0.485660;17594771;169981024;
13/1/2019;0.410553;0.451917;0.381357;0.444261;9558626;155491200;
12/1/2019;0.444803;0.469002;0.407561;0.412244;15375000;144285540;
11/1/2019;0.354977;0.463850;0.353391;0.444193;14491941;155467564;
10/1/2019;0.400968;0.406695;0.346560;0.354604;5524822;124111323;
9/1/2019;0.428384;0.435931;0.401065;0.401805;8182734;140631739;
8/1/2019;0.377736;0.424596;0.365395;0.424198;6481963;148469448;
7/1/2019;0.397072;0.409975;0.371402;0.376474;5182374;131765950;
6/1/2019;0.396251;0.402905;0.373846;0.397010;7628848;138953564;
5/1/2019;0.439706;0.443555;0.387636;0.395948;13064911;138581888;
4/1/2019;0.368733;0.450038;0.367064;0.437175;24652793;153011387;
3/1/2019;0.316530;0.372249;0.315525;0.365974;10890273;128091007;
2/1/2019;0.300770;0.318269;0.297464;0.316489;1637715;110771092;
1/1/2019;0.289458;0.301980;0.289407;0.299371;1522529;104779850;
31/12/2018;0.299919;0.302193;0.285003;0.289444;1427065;101305557;
30/12/2018;0.299537;0.314664;0.295080;0.298643;1852488;104525175;
29/12/2018;0.298933;0.318848;0.290561;0.299970;2630385;104989447;
28/12/2018;0.281154;0.301622;0.257564;0.298379;3236126;104432787;
27/12/2018;0.306720;0.310779;0.273160;0.275171;3696029;96309875;
26/12/2018;0.316293;0.318841;0.296311;0.307583;4251937;107654193;
25/12/2018;0.308042;0.321722;0.288652;0.317662;4949793;111181784;
24/12/2018;0.314183;0.331237;0.300437;0.307952;3333646;107783370;
23/12/2018;0.313058;0.320195;0.301084;0.313261;2828792;109641510;
22/12/2018;0.298164;0.311306;0.286961;0.311306;3110687;108957073;
21/12/2018;0.340056;0.341128;0.292681;0.298483;4301773;104469142;
20/12/2018;0.295162;0.345179;0.292810;0.338506;9490875;118477117;
19/12/2018;0.272329;0.312698;0.264930;0.296346;5660320;103720962;
18/12/2018;0.233623;0.271144;0.228102;0.270225;3884847;94578831;
