Date;Opens at:;Closes at:;Highest at:;Lowest at:;Volume Traded:;Market Cap:;
21/5/2017;27.48;28.74;25.73;26.30;104882000;1346703403;
20/5/2017;27.68;28.16;27.20;27.51;59065000;1408135490;
19/5/2017;28.29;28.41;26.78;27.70;96923800;1417518093;
18/5/2017;25.17;29.01;25.12;28.36;115830000;1450914686;
17/5/2017;23.24;25.95;20.80;25.40;141118000;1299438423;
16/5/2017;25.34;25.34;22.81;23.33;136875008;1192913432;
15/5/2017;28.89;28.93;25.19;25.37;97147904;1296726956;
14/5/2017;29.09;30.45;27.79;28.89;67853200;1476620318;
13/5/2017;27.22;28.91;25.52;28.91;83564400;1477122967;
12/5/2017;30.93;31.68;27.37;27.45;110569000;1402203624;
11/5/2017;32.66;32.91;28.03;30.72;206136992;1568331565;
10/5/2017;33.30;37.33;31.22;31.96;410465984;1631357006;
9/5/2017;28.96;33.76;24.49;33.58;251516992;1713609764;
8/5/2017;30.37;30.74;27.33;28.96;132650000;1477190573;
7/5/2017;28.20;31.37;28.20;30.29;187718000;1544713042;
6/5/2017;26.47;28.59;25.49;28.16;108083000;1435575548;
5/5/2017;23.47;27.85;23.42;26.27;218948992;1338680275;
4/5/2017;21.04;25.69;20.86;23.39;242912000;1191860814;
3/5/2017;15.88;21.80;15.67;21.04;253440992;1071743437;
2/5/2017;15.92;16.23;15.15;15.90;38692100;809254702;
1/5/2017;15.71;16.37;14.88;15.92;66989400;810118725;
30/4/2017;15.70;16.07;15.47;15.71;43929100;799087301;
29/4/2017;14.40;15.77;14.36;15.74;45713600;800726755;
28/4/2017;14.59;14.78;14.06;14.34;41067800;729306971;
27/4/2017;14.84;15.00;13.47;14.62;76208000;743401962;
26/4/2017;15.21;15.79;14.56;14.85;71308800;754701192;
25/4/2017;14.98;15.43;14.24;15.21;56668300;773002033;
24/4/2017;13.96;14.97;13.33;14.97;60177200;760201117;
23/4/2017;13.07;14.41;12.95;13.94;198452000;707833525;
22/4/2017;11.18;13.07;11.11;13.06;158914000;663235620;
21/4/2017;10.29;11.54;10.16;11.23;99012200;569832266;
20/4/2017;9.63;10.66;9.59;10.33;55828300;524367323;
19/4/2017;10.31;10.35;9.59;9.66;55784900;489864408;
18/4/2017;10.42;10.94;9.97;10.32;83183296;523242304;
17/4/2017;10.60;11.18;10.39;10.42;104055000;528196466;
16/4/2017;10.75;10.90;10.67;10.71;24321400;542862719;
15/4/2017;10.34;11.00;10.20;10.79;47922000;546750078;
14/4/2017;10.13;10.51;9.68;10.39;61137000;526103441;
13/4/2017;10.76;10.77;9.93;10.15;64187400;513779944;
12/4/2017;8.83;11.06;8.83;10.79;159255008;545824242;
11/4/2017;8.91;9.28;8.66;8.85;50700000;447934139;
10/4/2017;8.72;9.20;8.19;8.92;74425696;451008790;
9/4/2017;9.89;10.01;8.43;8.71;90963296;440413412;
8/4/2017;9.34;10.35;9.33;9.92;58489100;501272917;
7/4/2017;10.22;10.56;9.19;9.37;94765600;473622780;
6/4/2017;11.12;11.45;9.66;10.25;194300000;517958248;
5/4/2017;8.25;11.42;7.96;11.09;217834000;560338330;
4/4/2017;8.12;8.96;7.53;8.29;129208000;418556788;
3/4/2017;7.74;8.64;7.24;8.07;114179000;407377516;
2/4/2017;6.86;7.94;6.65;7.74;88560400;390795465;
1/4/2017;6.65;6.98;6.31;6.88;57711700;347247822;
31/3/2017;7.02;7.07;5.85;6.67;98922600;336227385;
30/3/2017;4.18;7.04;4.15;6.98;191251008;351939333;
29/3/2017;4.14;4.20;4.09;4.19;8479960;210979437;
28/3/2017;4.07;4.18;4.06;4.16;4297870;209398408;
27/3/2017;4.07;4.14;4.04;4.08;5162690;205294094;
26/3/2017;4.07;4.10;4.03;4.06;3911060;204508541;
25/3/2017;4.07;4.12;3.97;4.07;7904680;204947911;
24/3/2017;3.97;4.13;3.94;4.08;12524300;205561869;
23/3/2017;3.93;4.00;3.92;3.98;3354160;200273945;
22/3/2017;3.99;4.01;3.89;3.94;5949960;198021517;
21/3/2017;4.04;4.04;3.98;4.01;4970080;201621298;
20/3/2017;3.95;4.05;3.89;4.03;4068240;202769043;
19/3/2017;3.96;4.03;3.90;3.96;6013050;198853053;
18/3/2017;4.04;4.16;3.86;3.97;12199700;199360039;
17/3/2017;4.23;4.23;4.04;4.06;11109600;203699159;
16/3/2017;4.15;4.38;4.10;4.24;12755200;212779672;
15/3/2017;4.05;4.18;4.00;4.16;6571900;208884338;
14/3/2017;4.17;4.17;4.01;4.06;7928910;203517141;
13/3/2017;3.85;4.25;3.83;4.17;22439100;209247492;
12/3/2017;3.79;3.86;3.78;3.84;3373750;192734982;
11/3/2017;3.76;3.84;3.75;3.80;3463740;190446085;
10/3/2017;3.83;3.88;3.73;3.75;7090150;188096028;
9/3/2017;3.77;3.84;3.76;3.84;3092100;192365805;
8/3/2017;3.81;3.82;3.75;3.78;4594400;189185841;
7/3/2017;3.89;3.91;3.80;3.82;5619560;191407739;
6/3/2017;3.87;3.93;3.86;3.92;4393810;196360997;
5/3/2017;3.86;3.90;3.84;3.90;2836910;195313683;
4/3/2017;3.91;3.92;3.86;3.88;3361400;194382285;
3/3/2017;3.92;4.00;3.90;3.92;7515680;196175905;
2/3/2017;3.80;4.11;3.78;3.92;9439480;196290700;
1/3/2017;3.77;3.81;3.76;3.80;4405000;189965827;
28/2/2017;3.80;3.82;3.76;3.77;4045440;188519643;
27/2/2017;3.81;3.83;3.80;3.80;3766590;190050516;
26/2/2017;3.82;3.85;3.80;3.83;2688250;191185638;
25/2/2017;3.85;3.86;3.81;3.83;3581200;191095953;
24/2/2017;3.83;3.88;3.82;3.85;6921090;192069643;
23/2/2017;3.80;3.85;3.80;3.84;4096480;191826642;
22/2/2017;3.79;3.84;3.78;3.81;4547610;189889068;
21/2/2017;3.76;3.80;3.76;3.78;4110740;188746827;
20/2/2017;3.77;3.78;3.75;3.77;3128060;187919323;
19/2/2017;3.79;3.79;3.74;3.76;2701490;187593272;
18/2/2017;3.83;3.83;3.78;3.79;3209270;188971684;
17/2/2017;3.78;3.84;3.77;3.83;4001350;190872607;
16/2/2017;3.80;3.82;3.78;3.79;3991580;188646305;
15/2/2017;3.77;3.82;3.76;3.81;2683590;189710832;
14/2/2017;3.72;3.77;3.71;3.77;3994400;187737973;
13/2/2017;3.77;3.77;3.70;3.72;4721650;185050282;
12/2/2017;3.80;3.80;3.75;3.76;2706320;187313756;
11/2/2017;3.78;3.80;3.77;3.79;3340840;188691480;
10/2/2017;3.80;3.81;3.70;3.78;7918280;187848135;
9/2/2017;4.03;4.08;3.71;3.80;21297300;188856895;
8/2/2017;4.05;4.08;3.97;4.02;7016980;199965754;
7/2/2017;4.05;4.08;4.04;4.04;6570650;200760049;
6/2/2017;4.06;4.08;4.04;4.04;4972300;200881367;
5/2/2017;4.07;4.07;4.02;4.04;4635400;200777192;
4/2/2017;4.08;4.10;4.02;4.06;6926300;201470796;
3/2/2017;4.08;4.11;4.04;4.08;8548470;202630541;
2/2/2017;4.08;4.09;4.02;4.09;5175450;202711223;
1/2/2017;4.08;4.13;4.03;4.08;7753930;202156361;
31/1/2017;4.02;4.10;4.02;4.08;15799800;202257334;
30/1/2017;3.86;4.02;3.86;4.02;10192700;199351481;
29/1/2017;3.85;3.86;3.84;3.85;2804420;190910291;
28/1/2017;3.85;3.87;3.84;3.85;3305270;190898187;
27/1/2017;3.84;3.86;3.81;3.86;5049680;190988507;
26/1/2017;3.71;3.84;3.71;3.83;5817220;189862991;
25/1/2017;3.79;3.80;3.69;3.71;6863540;183877336;
24/1/2017;3.84;3.84;3.78;3.79;2629220;187365782;
23/1/2017;3.86;3.86;3.82;3.84;2725110;189765618;
22/1/2017;3.90;3.92;3.82;3.84;2630830;190064917;
21/1/2017;3.89;3.92;3.89;3.90;2717700;193053346;
20/1/2017;3.86;3.91;3.84;3.89;3427180;192281661;
19/1/2017;3.84;3.93;3.81;3.86;4090650;190764055;
18/1/2017;3.94;3.95;3.78;3.84;4321020;189598850;
17/1/2017;3.91;3.95;3.85;3.94;4816480;194519766;
16/1/2017;3.92;3.96;3.87;3.90;8159260;192658075;
15/1/2017;3.89;3.95;3.88;3.93;9341360;193747582;
14/1/2017;3.89;3.95;3.87;3.90;3999180;192438807;
13/1/2017;3.95;3.96;3.80;3.89;7720620;191902491;
12/1/2017;3.84;4.02;3.78;3.96;13690900;195389834;
11/1/2017;4.60;4.64;3.80;3.85;21863300;189604833;
10/1/2017;4.30;4.68;4.29;4.59;15157900;226238984;
9/1/2017;4.00;4.36;3.93;4.30;11165200;211907900;
8/1/2017;3.96;4.02;3.90;3.99;11728600;196710013;
7/1/2017;3.86;3.96;3.61;3.96;14628400;194746308;
6/1/2017;4.30;4.35;3.84;3.86;11063700;190038395;
5/1/2017;4.91;4.95;4.23;4.29;19196000;211212252;
4/1/2017;4.63;4.84;4.63;4.84;13762400;237966484;
3/1/2017;4.66;4.73;4.56;4.63;10055700;227483921;
2/1/2017;4.52;4.74;4.48;4.65;14595300;228536448;
1/1/2017;4.33;4.52;4.33;4.51;11337500;221718275;
31/12/2016;4.39;4.40;4.29;4.33;9210720;212503138;
30/12/2016;4.56;4.56;4.29;4.39;11912800;215644689;
29/12/2016;4.58;4.63;4.51;4.56;9352850;223676935;
28/12/2016;4.49;4.67;4.49;4.57;10319300;224386448;
27/12/2016;4.37;4.58;4.33;4.47;9294450;219307108;
26/12/2016;4.35;4.47;4.28;4.36;7603100;213643935;
25/12/2016;4.56;4.57;4.22;4.35;11363100;213168342;
24/12/2016;4.65;4.77;4.42;4.55;19773600;223125158;
23/12/2016;3.72;4.66;3.71;4.66;15539100;228149363;
22/12/2016;3.67;3.75;3.66;3.71;3657740;181850994;
21/12/2016;3.66;3.69;3.65;3.65;2913250;178946727;
20/12/2016;3.66;3.66;3.64;3.66;2335510;179271873;
19/12/2016;3.68;3.68;3.65;3.66;2274070;179294513;
18/12/2016;3.70;3.71;3.66;3.68;1951490;179940572;
17/12/2016;3.63;3.71;3.61;3.70;2559210;180891699;
16/12/2016;3.63;3.65;3.61;3.63;1625780;177452394;
15/12/2016;3.61;3.65;3.60;3.62;2679340;177217751;
14/12/2016;3.66;3.66;3.59;3.62;2618560;176928995;
13/12/2016;3.67;3.70;3.65;3.65;1962750;178377518;
12/12/2016;3.64;3.67;3.62;3.66;2465660;178912649;
11/12/2016;3.69;3.69;3.63;3.64;1948170;177672525;
10/12/2016;3.69;3.70;3.64;3.68;2093810;179687726;
9/12/2016;3.69;3.71;3.68;3.69;1758140;180183369;
8/12/2016;3.60;3.73;3.60;3.69;2683090;180109547;
7/12/2016;3.54;3.63;3.51;3.62;2537240;176388678;
6/12/2016;3.49;3.56;3.49;3.54;3007340;172406582;
5/12/2016;3.88;3.92;3.33;3.53;11106200;172020407;
4/12/2016;3.93;3.95;3.90;3.90;1908090;190052287;
3/12/2016;3.95;3.95;3.91;3.92;1805780;191186224;
2/12/2016;3.92;3.96;3.92;3.95;2559070;192221835;
1/12/2016;3.91;3.92;3.89;3.91;1985600;190346608;
30/11/2016;3.89;3.92;3.88;3.89;1857280;189543678;
29/11/2016;3.89;3.90;3.87;3.87;2436960;188550246;
28/11/2016;3.90;3.91;3.88;3.88;1726410;188976866;
27/11/2016;3.91;3.92;3.88;3.88;1631940;188840590;
26/11/2016;3.92;3.93;3.88;3.89;1782340;189349048;
25/11/2016;3.91;3.92;3.89;3.92;2211790;190305090;
24/11/2016;3.93;3.95;3.89;3.91;2089790;189869691;
23/11/2016;3.97;3.97;3.92;3.93;2184200;190661739;
22/11/2016;3.95;3.97;3.91;3.95;2347880;191671917;
21/11/2016;3.93;3.96;3.92;3.94;1999840;191493664;
20/11/2016;3.97;3.97;3.90;3.92;2680300;190322156;
19/11/2016;3.98;3.98;3.94;3.95;2048720;191811705;
18/11/2016;3.96;4.00;3.94;3.96;2650960;192117402;
17/11/2016;4.0;;;;;;
