Date,OpensAt,ClosesAt,HighestAt,LowestAt,VolumeTraded,MarketCap
2019-30-8,1.00,1.01,0.997414,1.00,15743697557,4016648657,
2019-29-8,0.996938,1.00,0.990583,1.00,19588460309,4016076899,
2019-28-8,0.997596,1.02,0.995672,0.996918,20067236222,3993337718,
2019-27-8,1.00,1.00,0.994668,0.999137,15741344309,4051946618,
2019-26-8,0.998459,1.01,0.990480,1.00,20439272588,4061567312,
2019-25-8,1.00,1.01,0.997705,0.999559,15701077262,4047319907,
2019-24-8,1.00,1.01,0.994502,1.00,16855228119,4059783763,
2019-23-8,1.00,1.01,0.995214,1.00,17469694439,4064927506,
2019-22-8,0.994162,1.02,0.989497,1.00,19233722241,4055957258,
2019-21-8,1.00,1.01,0.988811,0.994472,21391478351,4021552170,
2019-20-8,1.00,1.01,0.997226,1.00,16172223852,4045850196,
2019-19-8,1.00,1.01,0.999314,1.00,16811861913,4060897533,
2019-18-8,1.00,1.01,0.995090,1.00,14364172776,4057444466,
2019-17-8,1.00,1.01,0.994905,1.00,14226877438,4047320852,
2019-16-8,1.00,1.01,0.989389,1.00,20270456793,4053428776,
2019-15-8,0.993513,1.01,0.989800,1.00,24671808089,4053746971,
2019-14-8,0.996904,1.01,0.991617,0.993267,20899800562,4015336888,
2019-13-8,0.998860,1.00,0.992964,0.996607,16990669408,4029041082,
2019-12-8,0.997528,1.00,0.996463,0.998427,14362593627,4036397868,
2019-11-8,0.999586,1.00,0.993964,0.997650,16176202793,4033923480,
2019-10-8,0.998624,1.02,0.994197,0.999664,18865220050,4042064736,
2019-9-8,0.997114,1.00,0.995848,0.998742,19138167443,4038339618,
2019-8-8,1.00,1.00,0.992873,0.997454,19546253744,4032631239,
2019-7-8,0.997503,1.01,0.994797,1.00,21336570151,4047815470,
2019-6-8,1.01,1.02,0.994782,0.998211,23116470540,4032665588,
2019-5-8,1.01,1.02,0.999468,1.01,23323661452,4080179145,
2019-4-8,1.00,1.02,0.998230,1.01,16547093138,4046865535,
2019-3-8,1.00,1.02,0.999940,1.00,15536536966,4043681423,
2019-2-8,1.01,1.01,1.00,1.00,17771010851,4033499119,
2019-1-8,1.00,1.01,0.999278,1.01,17335442457,4050895289,
2019-31-7,1.00,1.01,0.998329,1.00,17287662489,4041560025,
2019-30-7,1.00,1.01,0.994308,1.00,15142268405,4035591592,
2019-29-7,1.00,1.01,0.991145,1.00,15509464207,4029661620,
2019-28-7,0.997934,1.01,0.984961,1.00,14944677257,4036568223,
2019-27-7,1.00,1.02,0.994444,0.998904,18615240948,4023148586,
2019-26-7,1.00,1.01,0.996531,1.00,15599639005,4040171251,
2019-25-7,1.00,1.01,0.992710,1.00,17296727538,4037152968,
2019-24-7,0.999094,1.01,0.994108,1.00,19783566756,4036055230,
2019-23-7,1.00,1.00,0.992193,0.997631,19014521713,4014962125,
2019-22-7,1.00,1.01,0.991956,1.00,17683364720,4028586251,
2019-21-7,1.01,1.01,0.995798,1.00,18408364222,4030144850,
2019-20-7,1.00,1.01,0.998099,1.01,21153364428,4047279803,
2019-19-7,1.01,1.02,0.995676,1.00,21977173846,4030698285,
2019-18-7,1.01,1.01,0.990635,1.01,26607023339,4007527468,
2019-17-7,0.996799,1.01,0.989308,1.01,27923279924,3995324969,
2019-16-7,1.01,1.01,0.989860,0.995924,26416562733,3936469134,
2019-15-7,1.00,1.01,0.991671,1.01,27881783429,3969197087,
2019-14-7,0.998877,1.01,0.995528,0.999995,23891996870,3916691732,
2019-13-7,1.01,1.01,0.993898,0.998694,21428894196,3906601065,
2019-12-7,0.996719,1.01,0.994522,1.01,23688826133,3912950351,
2019-11-7,1.00,1.01,0.994273,0.996514,30184888505,3853202592,
2019-10-7,1.00,1.01,0.995900,0.999782,33907842504,3844539299,
2019-9-7,1.00,1.02,1.00,1.00,26933807933,3847191980,
2019-8-7,1.00,1.01,0.995300,1.00,22820954670,3778152236,
2019-7-7,0.997018,1.01,0.994346,1.00,19840392097,3710332355,
2019-6-7,1.00,1.01,0.994577,0.997410,20814642709,3688689726,
2019-5-7,1.00,1.01,0.995091,1.00,22749205293,3694148236,
2019-4-7,1.00,1.01,0.997044,0.999929,24764753311,3663725121,
2019-3-7,1.00,1.01,0.993842,1.01,27680469385,3651596466,
2019-2-7,0.995718,1.01,0.976975,1.00,29747160959,3619787352,
2019-1-7,0.991538,1.00,0.984395,0.996052,28817659770,3586361277,
2019-30-6,1.00,1.00,0.986766,0.992487,27348295158,3573328668,
2019-29-6,1.00,1.01,0.990677,0.998604,28377740799,3595353336,
2019-28-6,0.986239,1.01,0.978437,1.00,32485233996,3600766046,
2019-27-6,0.992220,1.01,0.970494,0.985739,38157617576,3534068745,
2019-26-6,0.999653,1.01,0.984076,0.991819,41336848793,3545698254,
2019-25-6,0.997399,1.01,0.993757,0.999333,23472410545,3534644505,
2019-24-6,0.995528,1.00,0.993718,0.997842,18976266767,3563170776,
2019-23-6,0.996571,1.01,0.991742,0.996691,20905913458,3520635648,
2019-22-6,1.00,1.02,0.992758,0.995817,29687375142,3517547293,
2019-21-6,1.00,1.01,0.998090,1.00,20328307388,3573037046,
2019-20-6,1.00,1.01,0.995611,1.00,17138142841,3548510405,
2019-19-6,0.999570,1.00,0.998373,1.00,14726683847,3542188390,
2019-18-6,1.00,1.01,0.998535,0.999952,15771300771,3529616182,
2019-17-6,1.00,1.01,1.00,1.00,15343961198,3540042489,
