Date,OpensAt,ClosesAt,HighestAt,LowestAt,VolumeTraded,MarketCap
3/10/2019,225.76,225.98,219.38,222.58,1111283911,4014761921,
2/10/2019,224.79,226.56,221.79,225.89,1372176230,4074135489,
1/10/2019,228.26,236.08,221.17,224.76,1778003922,4053313929,
30/9/2019,220.45,230.26,215.06,228.12,1646589372,4113583441,
29/9/2019,228.87,229.21,215.17,220.43,1523703377,3974487247,
28/9/2019,222.62,231.85,220.86,228.83,1675667458,4125600089,
27/9/2019,216.02,223.97,211.43,222.56,1903875542,4012039010,
26/9/2019,229.27,229.27,208.17,216.20,2113715407,3897028541,
25/9/2019,222.25,235.14,219.03,229.41,2601638827,4134747962,
24/9/2019,293.12,294.06,216.06,222.35,2916790532,4007054982,
23/9/2019,308.22,308.47,293.07,293.07,1433579087,5280913480,
22/9/2019,312.23,312.68,304.21,308.30,1324458033,5554995552,
21/9/2019,315.74,318.10,311.16,312.48,1448816845,5629674071,
20/9/2019,323.82,325.07,312.26,315.37,1569334925,5681164930,
19/9/2019,324.63,324.63,309.92,323.70,1818328805,5830692746,
18/9/2019,319.39,332.89,319.39,324.72,1773994497,5848498641,
17/9/2019,307.53,326.83,306.11,319.50,1622782817,5753902077,
16/9/2019,304.26,309.68,302.87,307.53,1263976388,5537680595,
15/9/2019,304.60,307.84,303.31,304.23,1205048956,5477821378,
14/9/2019,298.42,307.79,297.27,304.69,1269683634,5485537203,
13/9/2019,300.46,301.06,295.82,298.26,1172902982,5369159540,
12/9/2019,299.62,302.68,295.91,300.42,1167888639,5407536588,
11/9/2019,304.24,306.65,294.45,299.81,1353292059,5396077806,
10/9/2019,305.15,310.65,301.03,304.13,1274746653,5473250315,
9/9/2019,307.81,310.72,299.25,305.43,1519465939,5495918099,
8/9/2019,301.31,309.79,300.31,307.01,1362441598,5523893244,
7/9/2019,287.74,305.17,285.67,301.15,1487255622,5418034773,
6/9/2019,292.92,301.04,284.37,287.45,1449262693,5170983304,
5/9/2019,295.32,296.27,286.79,292.90,1221460127,5268389506,
4/9/2019,301.00,301.98,294.11,295.30,1054125848,5311159511,
3/9/2019,294.02,305.47,293.47,300.86,1542378009,5410524511,
2/9/2019,282.33,295.52,280.59,294.08,1306503215,5288061486,
1/9/2019,279.99,283.57,276.08,282.33,1053837321,5076312771,
31/8/2019,279.65,283.95,273.72,279.94,1188670880,5032832852,
30/8/2019,280.76,283.96,272.88,279.87,1333960561,5031070653,
29/8/2019,292.25,292.25,277.67,280.74,1515300753,5046194519,
28/8/2019,308.02,309.48,290.40,292.19,1471533020,5251514387,
27/8/2019,311.16,312.50,304.25,308.04,1281645070,5535810621,
26/8/2019,305.32,315.09,304.66,311.12,1400335086,5590622645,
25/8/2019,307.59,310.74,302.55,305.60,1156287354,5490872606,
24/8/2019,316.14,316.27,302.44,307.65,1374366115,5527034123,
23/8/2019,311.32,317.58,305.73,316.83,1442794558,5691438063,
22/8/2019,303.08,312.87,295.59,311.33,1476522149,5592067524,
21/8/2019,316.28,316.28,293.93,302.99,1452981238,5441704129,
20/8/2019,325.45,325.73,314.13,316.25,1115713726,5679257104,
19/8/2019,316.73,326.88,313.97,325.61,1194487698,5846759168,
18/8/2019,307.29,322.97,303.26,316.51,1132352694,5682902163,
17/8/2019,310.58,312.83,301.68,307.28,969169195,5516558754,
16/8/2019,314.80,316.15,301.38,310.45,1466483371,5572942270,
15/8/2019,312.17,320.92,282.04,314.58,2284229901,5646447971,
14/8/2019,343.52,353.70,310.71,311.50,1915331290,5590600886,
13/8/2019,330.25,348.50,328.32,343.68,1551260140,6167686393,
12/8/2019,336.16,338.09,329.33,330.23,1150597729,5925637086,
11/8/2019,315.89,340.19,315.71,336.20,1216405504,6032155088,
10/8/2019,316.69,323.14,307.34,315.99,1236137481,5669016593,
9/8/2019,333.68,334.57,312.11,316.62,1311332080,5679741909,
8/8/2019,339.64,339.79,326.42,333.73,1206905812,5986043211,
7/8/2019,333.79,342.22,331.15,339.61,1226299625,6090824526,
6/8/2019,346.81,352.30,330.54,333.58,1617493636,5982117479,
5/8/2019,333.69,350.82,333.58,346.76,1791977352,6217888009,
4/8/2019,333.06,337.46,329.07,333.67,1364528841,5982644434,
3/8/2019,326.65,339.62,325.40,332.75,1507071290,5965406241,
2/8/2019,328.72,331.44,322.77,326.82,1521358677,5858646056,
1/8/2019,326.59,329.05,320.07,328.76,1485593980,5892751618,
31/7/2019,315.83,329.30,315.83,326.57,1647491046,5852931216,
30/7/2019,307.91,320.26,305.29,315.93,1376384681,5661633809,
29/7/2019,310.20,312.62,305.77,307.92,1319630375,5517534583,
28/7/2019,306.50,311.29,299.00,310.46,1304270432,5562469266,
27/7/2019,316.43,321.70,302.55,306.64,1529445657,5493623993,
26/7/2019,302.79,319.03,296.69,316.04,1485022992,5661444258,
25/7/2019,302.90,310.63,296.88,302.95,1270702881,5426343673,
24/7/2019,298.14,305.81,284.73,302.85,1507512759,5424049391,
23/7/2019,310.72,314.31,294.30,298.58,1465679636,5347064857,
22/7/2019,321.00,323.62,303.04,310.59,1297124990,5561548261,
21/7/2019,324.39,330.47,312.74,320.86,1359692581,5744869635,
20/7/2019,308.38,337.28,306.11,324.20,1715437159,5804085930,
19/7/2019,314.78,316.39,298.46,308.03,1455314291,5513937260,
18/7/2019,291.38,321.35,286.14,315.09,1844896871,5639784558,
17/7/2019,281.20,304.09,275.57,291.54,2288443142,5217863519,
16/7/2019,314.86,317.30,273.03,281.71,2120520439,5041290674,
15/7/2019,283.30,322.28,258.65,314.74,2464005425,5631883901,
14/7/2019,344.97,346.37,281.20,282.84,1688007280,5060555564,
13/7/2019,354.57,354.85,334.48,344.95,1496154286,6171207834,
12/7/2019,346.55,359.78,339.88,354.46,1671307825,6340628507,
11/7/2019,390.29,390.44,325.74,345.88,2535121897,6186691363,
10/7/2019,416.09,421.53,383.68,390.24,1946693493,6979428054,
9/7/2019,418.79,428.36,412.44,416.08,1624612090,7440740818,
8/7/2019,412.12,420.79,406.48,418.63,1397264412,7485665780,
7/7/2019,405.58,415.07,400.76,411.81,1334925076,7362894509,
6/7/2019,400.23,416.23,399.28,405.47,1471000137,7248770123,
5/7/2019,401.64,408.08,393.68,400.51,1725160159,7159550587,
4/7/2019,422.81,423.85,400.46,401.69,1721585714,7179847499,
3/7/2019,407.91,422.73,407.33,422.61,1887674266,7552985982,
2/7/2019,416.52,421.11,382.83,407.89,2148449372,7289112276,
1/7/2019,399.83,418.57,390.76,416.65,2170629296,7444877514,
30/6/2019,441.96,447.30,399.47,399.47,1933402678,7137232211,
29/6/2019,437.12,443.62,415.39,442.72,2131966116,7909203099,
28/6/2019,413.62,439.62,401.50,436.80,2663786738,7802534342,
27/6/2019,485.87,490.68,392.82,413.27,3097101870,7381521390,
26/6/2019,479.79,514.72,465.77,485.57,3541460266,8671982407,
25/6/2019,476.72,483.93,466.30,479.81,2225951702,8568477927,
24/6/2019,475.34,476.67,464.80,476.25,1857691004,8504058846,
23/6/2019,479.44,496.92,472.20,475.02,2313225132,8481134641,
22/6/2019,439.69,522.09,437.84,480.17,3606842274,8572340894,
21/6/2019,413.60,441.16,413.17,439.45,1846131599,7844600288,
20/6/2019,416.81,417.32,406.56,413.56,1314360146,7381555720,
19/6/2019,413.93,420.25,410.73,416.91,1297224300,7440639033,
