Date,OpensAt,ClosesAt,HighestAt,LowestAt,VolumeTraded,MarketCap
7/9/2019,0.906988,0.942566,0.902852,0.940251,495308,271162173,
6/9/2019,0.939602,0.957627,0.885741,0.906458,477184,261416498,
5/9/2019,0.926454,0.946854,0.918017,0.939602,561126,270975115,
4/9/2019,0.955124,0.961238,0.912745,0.926454,612141,267183105,
3/9/2019,0.913077,0.956112,0.911406,0.955181,612049,275467775,
2/9/2019,0.872238,0.923585,0.800279,0.912987,677031,263299382,
1/9/2019,0.882109,0.893172,0.759569,0.872115,512163,251512139,
31/8/2019,0.917744,0.925043,0.719601,0.887766,770051,256025875,
30/8/2019,0.914538,0.924501,0.714733,0.902227,1426125,260196368,
29/8/2019,0.918429,1.08,0.663855,0.914538,2135727,263746539,
28/8/2019,0.838104,0.922412,0.727775,0.918582,1564872,264913037,
27/8/2019,0.829137,0.839553,0.785865,0.837256,1645938,241459206,
26/8/2019,0.807816,0.841457,0.781269,0.832096,1467501,239971042,
25/8/2019,0.820333,0.822591,0.743652,0.806820,1557874,232681393,
24/8/2019,0.842436,0.852035,0.786498,0.820333,1263146,236578701,
23/8/2019,0.767572,0.842323,0.693043,0.842323,3561275,242920420,
22/8/2019,0.794956,0.794956,0.688188,0.767572,1899596,221362642,
21/8/2019,0.826567,0.833770,0.672992,0.794928,1395079,229251839,
20/8/2019,0.849595,0.853377,0.742485,0.826610,1431278,238388755,
19/8/2019,0.812526,0.850964,0.719998,0.849595,1368657,245017577,
18/8/2019,0.821994,0.848298,0.714930,0.802442,1220133,231418874,
17/8/2019,0.789899,0.822058,0.724898,0.822058,1408757,237076084,
16/8/2019,0.808802,0.814946,0.702779,0.797203,1540527,229908022,
15/8/2019,0.786365,0.815560,0.755173,0.808728,1465297,233231660,
14/8/2019,0.872734,0.872734,0.701995,0.786365,632715,226782525,
13/8/2019,0.906905,0.916223,0.840856,0.872885,1308914,251734170,
12/8/2019,0.889980,0.911010,0.794050,0.906720,1563961,261492059,
11/8/2019,0.867094,0.894255,0.850782,0.893370,1402093,257642054,
10/8/2019,0.884961,0.901222,0.818983,0.867559,1397781,250198227,
9/8/2019,0.899458,0.919758,0.823212,0.884961,1373804,255216815,
8/8/2019,0.953254,0.954069,0.838179,0.912809,1408012,263248096,
7/8/2019,0.918620,0.954019,0.872239,0.953254,1045640,274912036,
6/8/2019,0.941408,0.981689,0.886732,0.918791,1257025,264973158,
5/8/2019,0.915903,0.985130,0.863563,0.941957,1246019,271654054,
4/8/2019,0.896323,0.917429,0.859240,0.916832,1641201,264408321,
3/8/2019,0.860783,0.915926,0.781807,0.896206,1679488,258459987,
