Date,OpensAt,ClosesAt,HighestAt,LowestAt,VolumeTraded,MarketCap
31/7/2019,4.22,4.44,4.22,4.43,1518001534,4097152833,
30/7/2019,4.22,4.27,4.15,4.22,1576102526,3907806033,
29/7/2019,4.25,4.35,4.15,4.22,1572560093,3902969197,
28/7/2019,4.28,4.32,3.97,4.25,1584112938,3933409665,
27/7/2019,4.63,4.74,4.22,4.27,2045000234,3952173693,
26/7/2019,4.58,4.70,4.44,4.63,1865301245,4283169123,
25/7/2019,4.60,4.69,4.48,4.58,2154005332,4232420567,
24/7/2019,4.15,4.61,4.02,4.60,2832405724,4252562683,
23/7/2019,4.13,4.27,3.98,4.16,1788184058,3841886385,
22/7/2019,4.33,4.38,3.99,4.13,1790906424,3816833125,
21/7/2019,4.32,4.35,4.18,4.33,1695848081,3997599997,
20/7/2019,4.05,4.46,4.02,4.32,1891594202,3988273964,
19/7/2019,4.12,4.16,3.89,4.05,1641543190,3737864863,
18/7/2019,3.84,4.20,3.79,4.12,2262006981,3802665951,
17/7/2019,3.67,4.08,3.57,3.85,2857605313,3552230960,
16/7/2019,4.32,4.37,3.45,3.68,2758129736,3393946527,
15/7/2019,4.12,4.41,4.05,4.32,2530598549,3989612610,
14/7/2019,4.76,4.77,4.11,4.12,2477639003,3801248935,
13/7/2019,4.82,4.82,4.62,4.75,2124047808,4387238538,
12/7/2019,4.69,4.87,4.64,4.82,2184467097,4445992043,
11/7/2019,5.29,5.29,4.50,4.69,3378138041,4329934642,
10/7/2019,5.90,5.93,5.09,5.29,3397970313,4881521864,
9/7/2019,5.98,6.06,5.86,5.90,2231732195,5441119726,
8/7/2019,5.95,6.02,5.88,5.98,2099452335,5514578431,
7/7/2019,5.76,6.03,5.74,5.96,1869752912,5495328928,
6/7/2019,5.76,5.97,5.72,5.76,1962520397,5308576942,
5/7/2019,5.75,5.87,5.70,5.76,2075656693,5310328946,
4/7/2019,6.09,6.10,5.71,5.75,2384433838,5297735960,
3/7/2019,5.90,6.13,5.87,6.11,2759715000,5629853055,
2/7/2019,6.02,6.10,5.58,5.90,3087391996,5434878020,
1/7/2019,5.76,6.03,5.57,6.02,3020205062,5545433245,
30/6/2019,6.39,6.42,5.70,5.77,2701782654,5312121572,
29/6/2019,6.26,6.40,6.03,6.40,2935339571,5895145980,
28/6/2019,5.91,6.27,5.70,6.26,3688799077,5763723164,
27/6/2019,6.78,6.80,5.62,5.90,4299145527,5437784326,
26/6/2019,7.20,7.43,6.21,6.77,4837563636,6234145008,
25/6/2019,7.23,7.29,7.01,7.20,2602026087,6630723500,
24/6/2019,7.25,7.26,7.09,7.23,2210224932,6651714586,
23/6/2019,7.47,7.59,7.20,7.25,2469803493,6669765157,
22/6/2019,7.09,7.58,7.08,7.47,3627262161,6876187191,
21/6/2019,6.85,7.16,6.85,7.09,2426965973,6519487460,
20/6/2019,6.87,6.88,6.72,6.84,1928502328,6296160412,
19/6/2019,6.80,6.96,6.78,6.87,1552797807,6321618929,
18/6/2019,7.14,7.16,6.70,6.80,1790743371,6254392345,
17/6/2019,6.99,7.23,6.99,7.13,1782858839,6560241407,
16/6/2019,6.90,7.20,6.83,6.99,2909408358,6429801585,
15/6/2019,6.59,6.94,6.57,6.90,2436436633,6344569889,
14/6/2019,6.47,6.59,6.39,6.59,2098241794,6059173362,
13/6/2019,6.43,6.60,6.43,6.46,2293386383,5940667103,
12/6/2019,6.34,6.46,6.27,6.44,2118767905,5913225757,
11/6/2019,6.44,6.47,6.20,6.34,2064104530,5825335854,
10/6/2019,6.17,6.46,6.08,6.42,2306492218,5900205905,
9/6/2019,6.41,6.47,6.06,6.17,2202476171,5668525581,
8/6/2019,6.66,6.70,6.27,6.41,2287769439,5888145749,
7/6/2019,6.39,6.79,6.34,6.66,2615153751,6116392120,
6/6/2019,6.45,6.48,6.02,6.39,2666958724,5867631319,
5/6/2019,6.32,6.51,6.22,6.45,3062300914,5917050179,
4/6/2019,6.80,6.87,6.13,6.31,3898851096,5792660418,
3/6/2019,7.77,7.77,6.75,6.80,3932329538,6241366574,
2/6/2019,7.79,8.01,7.55,7.77,3942017078,7132765224,
1/6/2019,8.52,8.59,7.67,7.78,5184333210,7136604384,
31/5/2019,7.37,8.57,7.26,8.51,5200745770,7809602154,
30/5/2019,7.97,8.44,7.08,7.37,4903140101,6756043364,
29/5/2019,8.05,8.19,7.62,7.98,3602319520,7314784296,
28/5/2019,7.97,8.10,7.72,8.05,4437847406,7382189735,
27/5/2019,6.90,8.09,6.85,7.98,4977823905,7317429709,
26/5/2019,6.39,6.91,6.27,6.91,2843299025,6309219233,
25/5/2019,6.41,6.53,6.31,6.39,2217343502,5831885725,
24/5/2019,6.05,6.56,6.00,6.40,2697999059,5846454504,
23/5/2019,5.97,6.09,5.80,6.05,2191446373,5518504154,
22/5/2019,6.29,6.34,5.90,5.97,2305368883,5447639173,
21/5/2019,6.25,6.37,6.13,6.29,2164121707,5739477558,
20/5/2019,6.50,6.50,6.07,6.25,2532017792,5701867289,
19/5/2019,5.89,6.56,5.87,6.49,2978376566,5924726752,
18/5/2019,6.02,6.06,5.86,5.89,2232747861,5375163507,
17/5/2019,6.50,6.56,5.78,6.02,3902624012,5491967950,
16/5/2019,6.47,6.86,6.33,6.50,4126880970,5929810408,
15/5/2019,6.04,6.51,6.00,6.48,3494184733,5911745089,
14/5/2019,5.57,6.15,5.56,6.05,3961229989,5511815615,
13/5/2019,5.32,5.79,5.29,5.58,2798234857,5081818399,
12/5/2019,5.55,5.72,5.24,5.32,3301874542,4852039932,
11/5/2019,4.83,5.77,4.83,5.53,4256454605,5043563535,
10/5/2019,4.85,4.91,4.64,4.83,2371523898,4397127767,
9/5/2019,4.90,4.98,4.79,4.85,1744560659,4420742581,
8/5/2019,4.86,4.91,4.78,4.90,1637626066,4460285512,
7/5/2019,4.90,5.03,4.83,4.87,2112494046,4598359270,
6/5/2019,4.90,4.98,4.69,4.90,2076446562,4628332038,
5/5/2019,4.96,5.00,4.83,4.90,1735122033,4624937770,
4/5/2019,5.08,5.17,4.83,4.96,2223102130,4683091847,
3/5/2019,4.79,5.15,4.76,5.09,2319344666,4802158863,
2/5/2019,4.78,4.81,4.69,4.79,1750854741,4521404709,
1/5/2019,4.83,4.86,4.71,4.78,1713346160,4514297383,
30/4/2019,4.53,4.84,4.53,4.83,1917938501,4556334656,
29/4/2019,4.72,4.76,4.48,4.53,1796270983,4271517290,
28/4/2019,4.72,4.77,4.67,4.72,1449287796,4453565070,
27/4/2019,4.75,4.78,4.68,4.71,1475970644,4447647020,
26/4/2019,4.60,4.83,4.53,4.74,2442763576,4475065520,
25/4/2019,4.82,4.88,4.56,4.59,2291830856,4331870935,
24/4/2019,5.17,5.19,4.65,4.81,2836645834,4531565976,
23/4/2019,5.25,5.40,5.18,5.18,2210839457,4882305482,
22/4/2019,5.24,5.31,5.16,5.25,1906234626,4952808079,
21/4/2019,5.47,5.48,5.06,5.25,2308380252,4753646754,
20/4/2019,5.49,5.53,5.42,5.47,1709261114,4954394102,
19/4/2019,5.50,5.51,5.38,5.49,1953198646,4976982160,
18/4/2019,5.46,5.56,5.45,5.50,2055060079,4986049168,
17/4/2019,5.55,5.62,5.34,5.46,1866843512,4946109200,
16/4/2019,5.38,5.55,5.33,5.55,1973239515,5025891048,
15/4/2019,5.55,5.60,5.31,5.38,2415852193,4874365896,
14/4/2019,5.34,5.56,5.25,5.55,1965356809,5025377120,
13/4/2019,5.38,5.42,5.27,5.34,1964203200,4840260040,
