Date,4BitcoinCash,3XRP,1Bitcoin,2Ethereum,5Tether,7Litecoin,8EOS,9BinanceCoin,11Chainlink,13Stellar,16Monero
22/12/2018,3446690555,14780047340,69997508295,12137481655,1895045965,1901410380,2373938353,775715534,108957073,2351910374,861994389
23/12/2018,3464468332,15145652798,69741217417,13595887732,1886040853,1997631552,2556251264,792514008,109641510,2425398421,879305229
24/12/2018,3194811505,16594994618,71137548589,14583457939,1885710064,1982394885,2527803643,803751864,107783370,2539102176,939103272
25/12/2018,2996171177,15537325695,66556033172,13505089290,1891786345,1859663792,2286352110,725618989,111181784,2331526162,843500901
26/12/2018,3077145391,15448432552,67292819465,13717858346,1892714209,1851236647,2358484613,747270233,107654193,2310919892,823316270
27/12/2018,2632368862,13917404309,63768757101,12129493222,1901298702,1690851757,2104540284,690025211,96309875,2116993848,741578775
28/12/2018,3051295976,15373342678,68471837969,14324511544,1901200729,1943259589,2397824243,786342938,104432787,2325792456,830151505
29/12/2018,2894826363,14981716068,66672244158,14365797196,1916646100,1887178390,2382126415,762866028,104989447,2261665627,802611402
30/12/2018,2869903438,15076740856,67475512827,14560066114,1893629500,1912263648,2430234521,784234812,104525175,2250048215,806939516
31/12/2018,2649556711,14388351240,65331499158,13886837730,1884199082,1822504811,2326269031,806342664,101305557,2161590359,771405409
01/01/2019,2892087608,14880496658,67098634181,14665318370,1892772547,1913387274,2413813876,794641454,104779850,2221377985,807214007
02/01/2019,3014732747,15307691624,68849856732,16150049902,1908446134,2000859669,2616899859,809466354,110771092,2286718690,872187905
03/01/2019,2843455670,14695011676,66994920903,15536849936,1900260730,1917129494,2430015632,772178241,128091007,2181193935,831627236
04/01/2019,2832257307,14553198221,67368333500,16107068093,1898444419,1940204515,2466477575,793315820,153011387,2210639452,845363922
05/01/2019,2815113500,14493133457,67157570935,16219974745,1900850297,2092365506,2446379263,793368779,138581888,2185438333,833735767
06/01/2019,2928444441,15028369642,71206795853,16442429109,1910347641,2354185201,2605701211,836589632,138953564,2306881891,916301118
07/01/2019,2830470728,14863201414,70316305580,15814868678,1899849838,2265284886,2508645599,822912212,131765950,2361236045,882076445
08/01/2019,2842511735,14902699115,70422743854,15677889902,1921519012,2366141319,2535297817,868514466,148469448,2359368084,887562333
09/01/2019,2810697903,15130140419,70508733459,15726845711,1924061690,2337068756,2639474098,868710100,140631739,2371931754,880188905
10/01/2019,2369927478,13652158155,64288932886,13416263931,1951532809,2030671878,2207725769,773798122,124111323,2101578736,759671153
11/01/2019,2312246613,13662512032,64443301117,13306214134,1973324876,1938944919,2190332346,794650511,155467564,2052863209,764824281
12/01/2019,2360139637,13494075804,63994140882,13143426379,1968628488,1942860854,2199816780,781782829,144285540,2042010171,751516993
13/01/2019,2219291825,13045216854,62106461671,12199288487,1967105373,1820214944,2048265249,728389539,155491200,1981659222,719835397
14/01/2019,2353563604,13697899741,64789619995,13471754802,1994117522,1942198294,2246640413,805629865,169981024,2097196130,766658180
15/01/2019,2257176864,13427555274,63477817959,12739543688,2030634314,1891520613,2178230225,774207426,181578132,2021440021,750562256
16/01/2019,2269508449,13531060365,63909348776,12899812275,2034461698,1910976281,2218016458,799081409,174080781,2044510226,772411706
17/01/2019,2302882084,13516769990,64327048255,12922347330,2039914521,1915371847,2279567084,829026635,169054158,2074534041,763695184
18/01/2019,2257476672,13308451031,63970991867,12639234713,2049916429,1881176121,2238137993,847783881,175256028,2043394276,754975899
19/01/2019,2288428149,13584427086,65214103659,13007954846,2049986707,1956101651,2253727490,857137442,172014468,2071773680,773381169
20/01/2019,2177598900,13181215054,62990143284,12483136112,2050721693,1873953844,2145396773,838848751,171542899,2002863078,738232143
21/01/2019,2159253905,13165341827,62559869612,12242940197,2043620530,1876573922,2132530758,846490209,176194054,1977567464,746108403
22/01/2019,2258084781,13112032408,63065139424,12410972241,2035374036,1905392084,2218376062,842637433,189117145,1991464324,768696101
23/01/2019,2326546174,12988961767,62731361272,12277481872,2033881765,1924964952,2211327785,844988795,178491610,1962267842,751394884
24/01/2019,2275366585,13034332606,63014066012,12269992351,2034477909,1971999182,2223251406,840388816,176484747,1955266764,766615025
25/01/2019,2257551746,13016563843,63000985908,12168932300,2038477177,1984872676,2224514134,870297268,167842286,1950045412,785243218
26/01/2019,2236142032,12935008078,63054898963,12182338148,2035939570,1995530698,2207520178,905076469,165252211,1916958809,765948361
27/01/2019,2161816591,12737591539,62737274093,11861671822,2034836041,1962484749,2153656962,915621569,151812147,1846070963,780207473
28/01/2019,1978985766,12137576987,60756570314,11150461958,2038694610,1878928921,2039338985,801686639,144721540,1684840922,730286575
29/01/2019,1954462937,11919217295,60371874099,11048347342,2039923121,1873246050,2062804208,798520266,159332250,1608586311,732410825
30/01/2019,2082944610,13191291588,61044262622,11396282341,2035381727,1923945742,2118810978,797597771,149425068,1641391038,741813802
31/01/2019,2020317794,12762148539,60553903927,11204735502,2033970566,1907587556,2103041931,809728264,135691624,1583825650,731848375
01/02/2019,2051265822,12699646520,61088747491,11263815610,2033605783,1978856939,2120782711,847729319,146742214,1602022106,732932071
02/02/2019,2143595618,12798226062,61675119055,11560765573,2026311240,2073872814,2203259244,890238048,145224462,1592632515,727418402
03/02/2019,2091663603,12445862137,60681847608,11254870706,2020950151,2016740848,2152844813,870405723,138649652,1559217083,719406512
04/02/2019,2097108276,12358907415,60603083461,11290969364,2020505215,2057598930,2175307282,917210595,138058129,1528223880,717705755
05/02/2019,2072438278,12319438868,60735563490,11253035388,2019910268,2067028132,2164642819,1010127808,147621682,1492883826,726863021
06/02/2019,2030777404,11969011802,59821158612,10990266833,2023129504,1987640111,2129207607,1141569622,139866994,1425898894,723735081
07/02/2019,2027740445,12005682182,59578075991,10951652648,2023283054,2005595915,2125592025,1091332443,140515984,1431663849,724980002
08/02/2019,2304674878,12831745667,64270269953,12496945336,2025330851,2624516069,2465412210,1210659827,152781612,1556948077,807372051
09/02/2019,2265803863,12815309888,64354732475,12515870173,2021998987,2705200909,2521147572,1252418196,162516967,1548982176,814857085
10/02/2019,2247451285,12758715490,64694025951,13080881910,2029926999,2828937241,2572785405,1300443647,158265149,1541020269,836265589
11/02/2019,2158268752,12475397374,63968390250,12714795026,2027856142,2609389133,2499834507,1348481387,150307799,1487377204,810293546
12/02/2019,2174933530,12576315747,64063755250,12849965121,2029502697,2655115121,2671034011,1318830505,148888416,1487833186,823516951
13/02/2019,2170002268,12538960413,63694394519,12849605819,2029480830,2539018995,2606569746,1262260337,155415427,1475973016,828292669
14/02/2019,2143745070,12441105391,63434486052,12729213675,2034561938,2518031066,2493031592,1239809925,149931672,1469162191,786960327
15/02/2019,2149451478,12434893660,63509111125,12805280766,2028414752,2582708735,2538676427,1309237748,151539099,1520112631,796744407
16/02/2019,2156696757,12432602528,63673369195,12928550184,2028056761,2637500546,2553361556,1288826514,154178777,1503716356,788079701
17/02/2019,2197907885,12501307769,64453368779,14014695490,2023392364,2658324155,2611983794,1301079823,160124725,1526481083,807554571
18/02/2019,2545790168,13251207947,68704389994,15327852479,2032482156,2908055843,3144033218,1360146167,166016565,1604766870,868564574
19/02/2019,2526640652,13374527524,69262673238,15250901019,2036854533,2897971715,3231790105,1491247773,160354681,1725456253,879340059
20/02/2019,2610658250,13750925866,70194350042,15694462393,2035565492,3136141808,3553278085,1548138352,163138410,1759064804,875814899
21/02/2019,2520520395,13272215549,69398333876,15337145738,2030389249,2977341432,3449084067,1481339199,155911935,1708357389,847771536
22/02/2019,2559341440,13315770282,70308555857,15649961167,2038722002,3017677753,3526468020,1529935070,158210223,1738881773,884989938
23/02/2019,2703206926,13759017838,72720867208,16670632412,2038700777,3132087064,3867579299,1522126090,161661081,1807716546,904789935
24/02/2019,2297963405,12469397085,66897483404,14263873721,2045808840,2708358746,3254300690,1427720907,143724138,1615486768,824146428
25/02/2019,2397004768,13589015145,68173204651,14682597926,2051885482,2802048987,3253863914,1389450859,164723462,1674383207,842219065
26/02/2019,2368915181,13215356893,67683296223,14502464167,2043385025,2758957944,3147734559,1344215777,153101366,1667040511,831009502
27/02/2019,2343107844,12951843120,67631949500,14298070644,2039742726,2765113387,3199298725,1397514790,151017630,1655423442,840927319
28/02/2019,2332748075,13033383006,67704774107,14365118213,2041809695,2805515464,3207737515,1463309043,149597202,1642455833,826452334
01/03/2019,2346655915,13146898194,67796965743,14335957425,2035341543,2882042603,3186278436,1608442973,151124739,1649050087,833981003
02/03/2019,2339431979,13056329959,67888255371,14103698392,2046557763,2975500410,3189533494,1675716941,149725369,1622676880,841185581
03/03/2019,2322338739,12949767221,67592376373,13900679027,2043328705,2937680218,3220736332,1628869047,148459049,1675990127,843385248
04/03/2019,2208988908,12642316836,66094551587,13432896659,2046154638,2820102325,2969556512,1630004462,142733863,1604965816,816321458
05/03/2019,2339621253,13113543971,68470655400,14492117352,2045218544,3227895751,3426684670,1949911246,151549045,1658060295,851030427
06/03/2019,2353268980,13135275499,68609885776,14590867639,2015364290,3389799196,3415997711,2049578132,151137385,1643977703,856197377
07/03/2019,2333871541,13041438381,68749421311,14513398954,2011160434,3475995867,3433028541,2138227830,159541169,1643487603,859336369
08/03/2019,2286681068,12847588532,68574579320,14209542041,2013254636,3410590890,3292827022,2028259194,163170755,1676423779,842429743
09/03/2019,2363674682,13002493406,69674508655,14509873018,2006176237,3532242783,3415825939,2056345113,167109642,1724417960,855474088
10/03/2019,2346643092,12972692491,69475297370,14384860876,2011853490,3478033205,3385724370,2046259504,175618843,1922235862,858202872
11/03/2019,2300366575,12888076063,68666928025,14079044648,2013884109,3371760953,3258514494,2049079581,163621430,1964980779,846267215
12/03/2019,2278392927,12852289140,68743000581,14144929392,2009529080,3468475222,3319263767,2174968137,170993152,2009920392,867231672
13/03/2019,2278360791,13013743791,68706700381,14022610219,2016486636,3404536113,3277658399,2133885107,169578470,2079100229,876916617
14/03/2019,2366317917,12966405951,69024696307,14071628064,2021198680,3445001358,3267847743,2124846987,171884118,2061500299,882322576
15/03/2019,2544991930,13053269086,69675002377,14492364551,2019386958,3592290246,3369813895,2128517331,171530373,2071262936,903543028
16/03/2019,2785421758,13277693053,71227967573,14989691491,2023624450,3767063536,3473915116,2275609084,169959638,2106961473,921004516
17/03/2019,2759201463,13159356178,70821939585,14739201597,2020136779,3731425001,3421714410,2225087469,169289685,2102469254,902585867
18/03/2019,2872870544,13152224850,70958165407,14675181094,2023596102,3672726327,3398791324,2213915702,168249917,2228242946,901892931
19/03/2019,2871986995,13228510122,71647703828,14797612389,2039364772,3694945405,3424468108,2215550960,169886753,2177056208,923303556
20/03/2019,2838778127,13316885397,71942444088,14817151375,2032419228,3709898340,3395682174,2157164802,170130073,2141592762,942482083
21/03/2019,2737074468,13029696678,70926226882,14392427839,2034791375,3621232358,3321769330,2049500112,161371279,2075146107,908407761
22/03/2019,2800577106,12980675768,70840048102,14451740115,2026517620,3649353013,3307232027,2155244843,163256018,2089652578,909701082
23/03/2019,2961308944,13014768156,71056017910,14565143357,2035564495,3743278484,3346464403,2150949042,162079235,2081725941,908424757
24/03/2019,2935530185,12874448652,70823042992,14434995337,2032100364,3675521098,3313261401,2440268717,159741728,2038105870,906925110
25/03/2019,2859416983,12681109120,69789872373,14230733149,2035968594,3632066769,3331166741,2377537598,166738405,1970002362,883330680
26/03/2019,2856498863,12722986423,70184147203,14277816266,2041600212,3623575890,3404142584,2306195308,162260295,1987584043,893581796
27/03/2019,3064635955,13031827698,71987847571,14862394451,2052994600,3802058092,3914757365,2369114351,174954769,2078913498,923904745
28/03/2019,2998993454,12897607540,71678998915,14698609599,2050152763,3737005102,3873590435,2372500772,176210776,2066947561,909978168
29/03/2019,3016920025,12842645325,72202088875,15025361637,2025447734,3745935357,3882296554,2330827187,174825731,2069480528,903078217
30/03/2019,2984272263,12955391175,72355190645,14984615423,2029560141,3705312023,3748242662,2390413470,172997221,2065394970,902642485
31/03/2019,2990730945,12896872922,72339379036,14925533137,2029986705,3714371560,3786438263,2456689309,177664598,2072087795,943881892
01/04/2019,2967829681,13043585711,73269368747,14960828861,2044790317,3710564698,3807590153,2534170929,194648237,2109892793,1013053254
02/04/2019,4181200031,14672900148,85986009273,17297572365,2058622343,4660552088,4557660508,2793832257,204497754,2348012332,1166683807
03/04/2019,5283502610,14286134859,87655288145,17035703564,2083736155,5195750178,4734549009,2647473022,197908509,2337195331,1110192057
04/04/2019,5075306708,13880340560,86778727821,16678477300,2086183477,5200609305,4605061837,2702478307,189784007,2288060355,1080233515
05/04/2019,5183362407,15103004666,88796118650,17468192986,2091887834,5428143571,4838919328,2746352773,202113893,2435044538,1168869216
06/04/2019,5421896039,14794185026,89212733450,17516082778,2086940761,5667977476,4846120940,2698658298,199538351,2403482699,1150923539
07/04/2019,5662007844,15021731305,91674230186,18424576820,2090015279,5653406711,4943668666,2697901876,201991507,2510903306,1180056140
08/04/2019,5495399882,14971342083,93286365973,19031640376,2158728024,5482058437,5030532088,2557210855,199114822,2543519036,1201958133
09/04/2019,5245808192,14604743889,91799330425,18596496042,2212375022,5317455486,5038712626,2602577566,187137933,2417571722,1156098279
10/04/2019,5408935312,14827516669,93918439274,18728058767,2271407886,5416155738,5291504024,2576252115,182089916,2419058098,1200296289
11/04/2019,4833259697,13832528015,89341168457,17479876008,2318990462,4884140000,4843347549,2498873860,170142918,2252360292,1122464712
12/04/2019,5013575388,13638700669,89792633045,17401765647,2425813372,4841472627,4875409656,2602467119,173372567,2212292849,1118113321
13/04/2019,4954123909,13625508289,89925574875,17380468169,2434771925,4797064869,4840260040,2642776671,188722677,2237171781,1105099685
14/04/2019,5117349387,13741639599,91188595341,17734050269,2431637598,5087597683,5025377120,2751795497,185059171,2251945512,1126513833
15/04/2019,5569511338,13468978197,89422237603,17074367783,2461221437,4850589495,4874365896,2739147032,172274842,2193365887,1088939529
16/04/2019,5644306278,13733570917,92404613297,17715913572,2501559972,4992536056,5025891048,2799150875,176068779,2271201728,1166082543
17/04/2019,5511745936,14079207980,92702617458,17647086048,2541510568,4869545082,4946109200,2767512515,175090817,2254407439,1142091065
18/04/2019,5444130081,14146855828,93532402741,18374913022,2561734880,5039449526,4986049168,3111293099,183526781,2268462185,1170759941
19/04/2019,5442073304,13930181415,93638345002,18366130180,2582526477,5070985398,4976982160,3455309687,179994496,2241084562,1160823356
20/04/2019,5335185126,13786384592,94248717444,18373023202,2580691185,5007238091,4954394102,3530449999,180481253,2237122781,1177178746
21/04/2019,5153508007,13533407430,93847052256,17983602095,2601017107,4751522317,4753646754,3415575669,174824315,2176554055,1163658345
22/04/2019,5195382026,13606823301,95354207776,18179292263,2627691194,4729023682,4952808079,3375238997,173832277,2197665095,1161526909
23/04/2019,5166782245,13492933875,98417387004,18136462572,2698944300,4600847627,4882305482,3229567383,168519003,2165382359,1174029241
24/04/2019,4950183725,12698877293,96530038144,17544029659,2843517618,4507411996,4531565976,3265257560,167409434,2003765058,1146062995
25/04/2019,4736173073,12155572105,92046492864,16343573973,2842830013,4381667236,4331870935,3140181470,155927053,1889864379,1038059110
26/04/2019,4683922947,12538573521,93272287960,16545462357,2821503163,4497581499,4475065520,3228602708,152924256,1891114276,1051407654
27/04/2019,4685455838,12464603664,93086156556,16768575998,2831886955,4437433950,4447647020,3154084440,154549706,1906584804,1059209533
28/04/2019,4535543220,12493351058,93391244395,16650076837,2829388044,4291106337,4453565070,3232825508,156876126,1883413031,1037458846
29/04/2019,4201181991,12361611828,92737510865,16430642271,2835764600,4183425749,4271517290,3064223472,151725351,1842875603,1026215646
30/04/2019,4754698560,12999538690,94573826827,17170110493,2851502734,4573555691,4556334656,3123908034,165609469,1909390183,1052677379
01/05/2019,4827202612,12798744397,95501110091,17029616915,2800146869,4536348667,4514297383,3099313164,166608665,1936091094,1101352849
02/05/2019,4798658849,12737560179,97330112147,17169962760,2782770293,4544823994,4521404709,3330602282,162197465,1915525327,1092119266
03/05/2019,5204703336,12972165512,101986240859,17789626262,2783727234,4887671308,4802158863,3352865380,179257760,1957436018,1136650882
04/05/2019,5178176100,12817676080,103112021259,17376070198,2781657476,4810952019,4683091847,3230777423,173248139,1907340722,1149800512
05/05/2019,5222388151,12724692457,102494420158,17317292591,2786657649,4683927727,4624937770,3249853031,177442700,1892994497,1120902041
06/05/2019,5111287560,12726677734,101640471056,18294624766,2775335548,4623334243,4628332038,3135032511,202342028,1871601047,1128981217
07/05/2019,5095284367,12626698623,103112368557,17994460619,2771084835,4606527091,4598359270,2945510679,190653521,1819059419,1112087155
08/05/2019,5088008680,12670380604,105829143585,18118602844,2780409484,4603102252,4460285512,2929769196,207038074,1795501885,1142506451
09/05/2019,5050970285,12492913760,109238600750,18051087500,2774598197,4576943366,4420742581,2658102391,223947011,1729265355,1097794332
10/05/2019,5114440435,12656310572,112863284035,18355936406,2779655673,4762537746,4397127767,2766772454,235011049,1773655742,1155403089
11/05/2019,6335163786,13674087917,127488435181,20602050120,2780202557,5507753609,5043563535,2971665277,237588178,1999581672,1317034213
12/05/2019,6294245390,13064438400,123389710222,19864635091,2765964070,5221525879,4852039932,2940727441,230296513,1896717428,1259819571
13/05/2019,6836234081,13713341569,138316573807,20876934045,2814581049,5438466608,5081818399,3361533517,226343857,1926442314,1343845194
14/05/2019,6916566798,17235125077,141508656735,23033114137,2801454823,5659766830,5511815615,3335471229,288078581,2167825931,1410694649
15/05/2019,7165698706,19212993088,145254332460,26219111162,2831709801,6286790205,5911745089,3796906245,295950928,2628414570,1597828608
16/05/2019,7091323125,17683635997,139599559278,28010958253,2834358443,5907639439,5929810408,3716558521,324143612,2633813685,1477878640
17/05/2019,6489886201,16271598326,130034777633,25866318005,2829570346,5501612938,5491967950,3625749718,310705812,2428135552,1393082175
18/05/2019,6361880487,15704580785,128761727083,24896520187,2829192012,5360906927,5375163507,4008931116,326954044,2471705289,1352191207
19/05/2019,7498997884,17599092589,145185076705,27733299057,2870362982,5895349549,5924726752,4152372616,348022497,2718394326,1539746808
20/05/2019,7345236299,16762548744,141315695728,26736046292,2876744726,5659972915,5701867289,4137202328,395128179,2611470331,1488715360
21/05/2019,7430305034,16745727273,141065573610,27095257004,2936972060,5662154168,5739477558,4518656931,415073110,2588060013,1512600468
22/05/2019,6985412414,15862699533,136063898960,25982060192,2931005794,5459427424,5447639173,4436022276,427015235,2394087016,1419318200
23/05/2019,7223445689,16055052179,139654107035,26119891327,2985994358,5520439405,5518504154,4449249550,470746721,2411608484,1438500599
24/05/2019,7281315898,16195609303,141539115575,26497014858,3040673514,6185976031,5846454504,4777575417,467935969,2430593679,1454901052
25/05/2019,7240862143,16300831593,142708188838,26742086786,3068124541,6358963965,5831885725,4948638864,395259087,2428219461,1479134273
26/05/2019,7706274017,17200982210,153725486067,28371943145,3092734490,6902346395,6309219233,4814769248,380472881,2569365016,1564370682
27/05/2019,7902126191,18285708015,156093754762,28991071396,3099775591,7313766498,7317429709,4754886598,423853821,2641423667,1666096694
28/05/2019,7746217003,18807161864,154590202287,28878512607,3118810070,7123212215,7382189735,4709747864,446386194,2681879330,1633885379
29/05/2019,8087688934,18687708968,153537047655,28636457373,3119583210,7134213755,7314784296,4763875686,413975944,2634314984,1598837764
30/05/2019,7563129806,17789891580,147525141134,27194892741,3125081885,6746180187,6756043364,4558706819,358662835,2510323671,1564577148
31/05/2019,7928120027,18499916713,152059886414,28501098831,3141419357,7103874448,7809602154,4623238353,357531895,2583358571,1586058693
01/06/2019,7739847598,18162849086,151890214310,28215330784,3144304603,6986544718,7136604384,4660718181,337796271,2572481834,1582034055
02/06/2019,7906527803,18761924960,155077231351,28732949885,3138617718,7117549253,7132765224,4683362944,354351973,2659873179,1615842702
03/06/2019,7281637876,17959558304,145619047341,26863086906,3134744366,6670082970,6241366574,4431774967,318839080,2512401974,1526921143
04/06/2019,6819133358,16900917006,136742790469,25667971281,3147471970,6337614783,5792660418,4147823994,309137609,2359889711,1418725215
05/06/2019,7100023322,16988033342,138824651666,26278874480,3209466412,6448454322,5917050179,4377324479,376991267,2344620377,1446837936
06/06/2019,7074832085,17720913432,138800725479,26540057659,3241244686,6900772772,5867631319,4444219166,391871524,2404523467,1480220684
07/06/2019,7155833282,17872581318,142754693588,26698353830,3260471456,7291832561,6116392120,4459378459,412164418,2465593409,1503058479
08/06/2019,7028325633,17419805679,141172841635,26149221979,3254244638,7366835517,5888145749,4526978557,403416987,2441149319,1490906391
09/06/2019,6795928982,16399949893,136465098533,24806123509,3248557122,7156126160,5668525581,4314081087,375638528,2318167337,1427027279
10/06/2019,7035828916,16913630345,142023351079,26345596475,3294730228,8024339041,5900205905,4526753535,417100427,2395972239,1480596731
11/06/2019,6917539681,16653166702,140748537530,26163906569,3325919824,8458730745,5825335854,4554696452,398406699,2376628104,1477296748
12/06/2019,7069287863,17075593029,144634684711,27777154177,3364252865,8437276930,5913225757,4896867645,399965629,2452982683,1535720966
13/06/2019,7347603511,17038475489,146160317148,27276572627,3428991225,8171623427,5940667103,4961350437,646771978,2423025791,1521007233
14/06/2019,7515047092,17252452725,154398880249,28123338884,3453254932,8279439669,6059173362,4669574216,586795264,2432244275,1542405342
15/06/2019,7543301233,17443622689,156982138835,28652203067,3456234353,8597209351,6344569889,4634207332,602456049,2459830580,1613934877
16/06/2019,7642032028,18170284661,159769423370,28677606760,3479357227,8536706967,6429801585,4574470640,585701350,2519495195,1634068689
17/06/2019,7717588598,19044270772,165573372261,29227567867,3540042489,8371507504,6560241407,4788373010,690072343,2543157169,1676634643
18/06/2019,7386885005,18223194815,161353637186,28240458529,3529616182,8418405570,6254392345,4847896840,636487947,2417667101,1640921609
19/06/2019,7440639033,18565554265,164780855869,28710780975,3542188390,8510498678,6321618929,4981687236,643454346,2412562681,1712105522
20/06/2019,7381555720,18268310634,169304784791,28955655290,3548510405,8442646197,6296160412,5184819736,617942688,2358318464,1790277384
21/06/2019,7844600288,18836369764,180293241528,31433771859,3573037046,8656823083,6519487460,5479856278,596004725,2407634620,1863037984
22/06/2019,8572340894,20178408968,190214124824,32980338717,3517547293,8847068564,6876187191,5336399154,643493677,2504730911,1956577412
23/06/2019,8481134641,19903281582,192970090355,32819043043,3520635648,8536077179,6669765157,5242513179,630481077,2472276297,1964078843
24/06/2019,8504058846,20010034989,195762668679,33100160024,3563170776,8454028780,6651714586,5284712263,651116941,2479854451,2003252007
25/06/2019,8568477927,19930916236,209647943360,33925713000,3534644505,8515726713,6630723500,5083488020,766399120,2416700043,1916468211
26/06/2019,8671982407,19897799407,231462117209,35916727561,3545698254,8191677323,6234145008,5039726760,791545865,2380778836,1773353877
27/06/2019,7381521390,17399283014,198878940964,31389390615,3534068745,7141234400,5437784326,4775062009,793662091,2086968032,1611350888
28/06/2019,7802534342,18189360758,220681459666,33202586960,3600766046,7501601230,5763723164,4877576207,1036638992,2175406564,1734903691
29/06/2019,7909203099,18277144071,212739713110,34149263832,3595353336,8347117542,5895145980,4991980477,1296103164,2223652332,1706417589
30/06/2019,7137232211,16873846275,192442065810,31020295932,3573328668,7636046758,5312121572,4580083462,1206411075,2026374527,1497868509
01/07/2019,7444877514,17318727257,188297637574,31338571563,3586361277,7658690466,5545433245,4647821414,1257190706,2044624168,1509447308
02/07/2019,7289112276,17035325314,192206536806,31124332021,3619787352,7451762463,5434878020,4518919331,1275902459,2008350647,1472603336
03/07/2019,7552985982,17389810699,212867079175,32356299765,3651596466,7661188686,5629853055,4611850530,1236607323,2073116345,1536394646
04/07/2019,7179847499,16546425930,199617404432,30377082394,3663725121,7501164315,5297735960,4643731176,1219711940,1937165485,1499205621
05/07/2019,7159550587,16131219596,195424678267,30751916427,3694148236,7401137488,5310328946,4618296905,1267753706,1940388956,1522492252
06/07/2019,7248770123,16560748581,199546110914,30707785756,3688689726,7369730846,5308576942,4592571450,1216907978,1998355368,1604838213
07/07/2019,7362894509,16900947895,203881891346,32650611906,3710332355,7527688155,5495328928,4692823028,1160024637,2040677490,1831299478
08/07/2019,7485665780,17091878214,218778355444,33461369498,3778152236,7714781783,5514578431,4725098655,1167515193,2040085794,1735765875
09/07/2019,7440740818,16778394835,223928128583,32998749928,3847191980,7475393728,5441119726,4617518454,1089532123,1978199862,1698715191
10/07/2019,6979428054,15484656712,216515999522,30985827113,3844539299,6792744022,4881521864,4443834091,1091411807,1846556667,1622149374
11/07/2019,6186691363,14061255160,202324174692,28713849048,3853202592,6427725958,4329934642,4184719947,989498969,1690208633,1523237156
12/07/2019,6340628507,14647922420,210494417832,29526802979,3912950351,6595612500,4445992043,4474462557,1110847783,1903061644,1679579414
13/07/2019,6171207834,14139724265,202968191001,28801816023,3906601065,6329505235,4387238538,4448006685,1109669612,1854580061,1596219703
14/07/2019,5060555564,13043521742,182741933552,24328422207,3916691732,5625773339,3801248935,4083399701,975583149,1675498907,1469061989
15/07/2019,5631883901,13421671800,194147627475,24566488597,3969197087,5699307530,3989612610,3099868490,954972344,1680172543,1530424275
16/07/2019,5041290674,12630613062,168908640950,21298941499,3936469134,4984318767,3393946527,2786705508,769177557,1535391841,1265849090
17/07/2019,5217863519,13304378913,172777250515,22616651114,3995324969,5632042532,3552230960,2971713195,832896515,1580660265,1307756308
18/07/2019,5639784558,13842515320,190129918121,24232572603,4007527468,6340559063,3802665951,4498559027,937681898,1742489984,1438977050
19/07/2019,5513937260,13732383140,187725578628,23675884534,4030698285,6173653347,3737864863,4522757866,913097864,1838287074,1407919893
20/07/2019,5804085930,14272232666,191963691255,24511869214,4047279803,6313476233,3988273964,4801767338,925624353,1864600988,1459844265
21/07/2019,5744869635,14190843704,188987475962,24141704293,4030144850,6253213998,3997599997,4746909287,892624348,1787972385,1436640154
22/07/2019,5561548261,13796653786,184443440748,23281138563,4028586251,5990269582,3816833125,4764802878,849005263,1742392689,1423503928
23/07/2019,5347064857,13274967598,176572890702,22767023810,4014962125,5690513769,3841886385,4601584124,829846812,1656998992,1383978460
24/07/2019,5424049391,13532870285,175005760794,23232101232,4036055230,5923434071,4252562683,4536028908,841888630,1687101779,1377718783
25/07/2019,5426343673,13484184546,176806451137,23510336984,4037152968,5870441888,4232420567,4510942714,834488658,1680969430,1381198719
26/07/2019,5661444258,13857657307,176085968354,23514586698,4040171251,5925662076,4283169123,4507327768,841246588,1725608487,1374678152
27/07/2019,5493623993,13300742951,169099540423,22208955063,4023148586,5586678799,3952173693,4337238486,790468087,1654163107,1350377898
28/07/2019,5562469266,13376153627,170461958074,22616386468,4036568223,5643415873,3933409665,4329390810,776205287,1641507622,1361217352
29/07/2019,5517534583,13318731525,169880343827,22627969069,4029661620,5686062706,3902969197,4231107382,749106534,1638259207,1335118265
30/07/2019,5661633809,13653644725,171472452506,22551013736,4035591592,5696275523,3907806033,4190517356,731198581,1639299574,1342427133
31/07/2019,5852931216,13758215467,180028959603,23425015630,4041560025,6197337878,4097152833,4299743458,768893256,1646559437,1382045010
01/08/2019,5892751618,13629460730,185653203391,23337361749,4050895289,6240801535,4007034927,4475300389,763440117,1628780237,1404198476
02/08/2019,5858646056,13393149204,187791090996,23347127327,4033499119,5975497672,3877531096,4361013466,839928316,1608432115,1437702120
03/08/2019,5965406241,13580218029,193233960601,23845116864,4043681423,5954227577,3981832064,4337897094,848917776,1616391657,1511207047
04/08/2019,5982644434,13712472285,195907875403,23867371249,4046865535,5868857449,3928841375,4285994667,874189201,1611200658,1511132702
05/08/2019,6217888009,13872050658,210848822060,25108076876,4080179145,6098470159,4155719855,4356875572,869531173,1620790147,1605113036
06/08/2019,5982117479,13347360882,205023347814,24232708406,4032665588,5861986121,3883024584,4298737322,861234531,1534402753,1538253617
07/08/2019,6090824526,13374954845,213330426789,24275514217,4047815470,5726708990,3918356525,4565682087,837149418,1542820627,1671137373
08/08/2019,5986043211,13190251227,213788089212,23694202562,4032631239,5671748769,3851788620,4795639295,801179369,1508625422,1631343466
