Date,Open,High,Low,Close,Volume,MarketCap
2018-12-18,0.420291,0.437711,0.416058,0.437695,1723213,265895131
2018-12-17,0.394479,0.429835,0.390854,0.41918,1343785,254647153
2018-12-16,0.389297,0.399528,0.383438,0.394124,1288737,239425842
2018-12-15,0.374924,0.392235,0.374085,0.389047,1220841,236341665
2018-12-14,0.372047,0.382053,0.36833,0.37322,1370393,226727003
2018-12-13,0.415782,0.435705,0.371191,0.372124,2968587,226061341
2018-12-12,0.364451,0.42062,0.364451,0.416208,2203439,252841506
2018-12-11,0.361096,0.368693,0.356768,0.364371,1307337,221351450
2018-12-10,0.404754,0.404754,0.358518,0.360835,1605744,219203148
2018-12-09,0.39269,0.419261,0.392089,0.404799,1859805,245911010
2018-12-08,0.373883,0.395748,0.368221,0.394316,1704652,239542619
2018-12-07,0.345901,0.373488,0.314631,0.371269,2227206,225541698
2018-12-06,0.389922,0.391312,0.346117,0.349233,3179878,212155168
2018-12-05,0.436157,0.436502,0.38655,0.390559,2207202,237260129
2018-12-04,0.440904,0.453975,0.425122,0.435813,2083554,264751630
2018-12-03,0.491871,0.492804,0.439941,0.439967,1819190,267275397
2018-12-02,0.512145,0.516748,0.486277,0.492278,1529055,299053526
2018-12-01,0.496,0.519457,0.481687,0.512867,2132419,311561385
2018-11-30,0.564663,0.564663,0.482292,0.494958,2434212,300681495
2018-11-29,0.582671,0.582671,0.511903,0.563074,3965433,342061272
2018-11-28,0.564896,0.596642,0.563259,0.58204,3260040,353582921
2018-11-27,0.568323,0.576354,0.542754,0.565361,1532900,343450612
2018-11-26,0.590189,0.635297,0.543298,0.568549,2070780,345387287
2018-11-25,0.565503,0.596427,0.484373,0.589565,2885020,358154276
2018-11-24,0.635193,0.656915,0.553082,0.566895,1574140,344382500
2018-11-23,0.681933,0.689614,0.621937,0.634923,2743590,385708764
2018-11-22,0.727051,0.752796,0.683034,0.685665,1760280,416533973
2018-11-21,0.71765,0.734637,0.663359,0.72151,3232420,438309418
2018-11-20,0.825506,0.886363,0.690294,0.715623,5770870,434733130
2018-11-19,1.08,1.09,0.80403,0.829125,4532120,503684351
2018-11-18,1.1,1.11,1.07,1.08,1987790,658645693
2018-11-17,1.11,1.12,1.09,1.09,1862270,663876174
2018-11-16,1.11,1.14,1.1,1.11,2508770,675697910
2018-11-15,1.12,1.13,1.07,1.11,3354020,675375941
2018-11-14,1.24,1.27,1.09,1.12,3778580,678978351
2018-11-13,1.26,1.27,1.24,1.24,2521740,755910763
2018-11-12,1.32,1.32,1.26,1.27,3230420,769585342
2018-11-11,1.31,1.32,1.3,1.32,2345040,800020543
2018-11-10,1.29,1.31,1.29,1.31,2562070,794911560
2018-11-09,1.32,1.32,1.29,1.29,2729800,786303440
2018-11-08,1.33,1.33,1.31,1.32,3224060,800154190
2018-11-07,1.34,1.36,1.33,1.33,2605570,806994517
2018-11-06,1.31,1.34,1.31,1.33,2884510,809187552
