Date,OpensAt,ClosesAt,HighestAt,LowestAt,VolumeTraded,MarketCap
2019-31-10,9202.46,9383.16,9028.72,9199.58,26583653947,165804227835,
2019-30-10,9422.46,9426.87,9085.37,9205.73,27706531577,165899500650,
2019-29-10,9248.44,9516.18,9232.65,9427.69,28426779937,169883866262,
2019-28-10,9565.10,9805.12,9256.15,9256.15,30948255332,166777392742,
2019-27-10,9241.71,9749.53,9112.54,9551.71,32593129501,172087039875,
2019-26-10,8667.58,10021.74,8662.62,9244.97,44496255609,166547360782,
2019-25-10,7490.70,8691.54,7479.98,8660.70,28705065488,156006603607,
2019-24-10,7509.73,7532.87,7446.99,7493.49,16268708849,134968410276,
2019-23-10,8076.23,8093.00,7469.32,7514.67,21942878958,135337364282,
2019-22-10,8243.40,8296.65,8074.46,8078.20,16803377857,145469660005,
2019-21-10,8225.12,8296.69,8196.42,8243.72,15868748866,148432733155,
2019-20-10,7997.81,8281.82,7949.44,8222.08,15504249442,148026597064,
2019-19-10,7973.80,8082.63,7944.78,7988.56,13797825640,143808163807,
2019-18-10,8100.93,8138.41,7902.16,7973.21,15651592610,143517630376,
2019-17-10,8047.81,8134.83,8000.94,8103.91,14313052244,145853994298,
2019-16-10,8204.67,8216.81,7985.09,8047.53,16071646996,144823993562,
2019-15-10,8373.46,8410.71,8182.71,8205.37,15220412632,147650082215,
2019-14-10,8320.83,8390.21,8284.13,8374.69,15151387859,150680499056,
2019-13-10,8336.90,8470.99,8276.61,8321.01,13808286059,149700817939,
2019-12-10,8315.66,8415.24,8313.34,8336.56,14532641605,149965767624,
2019-11-10,8585.26,8721.78,8316.18,8321.76,19604381101,149685618275,
2019-10-10,8585.28,8625.27,8471.93,8586.47,17618660671,154430515160,
2019-9-10,8229.84,8627.71,8169.30,8595.74,19384942333,154579656110,
2019-8-10,8246.85,8332.72,8185.76,8228.78,15592264032,147966069982,
2019-7-10,7989.12,8308.45,7905.77,8245.62,18009742607,148252589805,
2019-6-10,8149.88,8161.41,7958.85,7988.16,13160830305,143607672862,
2019-5-10,8210.15,8215.53,8071.12,8151.50,12200497197,146529229668,
2019-4-10,8259.49,8260.06,8151.24,8205.94,13139456229,147491804056,
2019-3-10,8390.77,8414.23,8146.44,8259.99,13668823409,148448162840,
2019-2-10,8344.21,8393.04,8227.70,8393.04,13125712443,150823797662,
2019-1-10,8299.72,8497.69,8232.68,8343.28,15305343413,149913972768,
2019-30-9,8104.23,8314.23,7830.76,8293.87,17115474183,149011567415,
2019-29-9,8246.04,8261.71,7990.50,8104.19,13034629109,145590374681,
2019-28-9,8251.27,8285.62,8125.43,8245.92,14141152736,148122503616,
2019-27-9,8113.10,8271.52,7965.92,8251.85,16408941156,148212635834,
2019-26-9,8487.67,8515.69,7895.63,8118.97,19258205289,145812492488,
2019-25-9,8603.43,8744.83,8325.40,8486.99,21744728353,152404005091,
2019-24-9,9729.32,9804.32,8370.80,8620.57,25002886689,154785821876,
2019-23-9,10067.96,10074.24,9727.14,9729.32,15144925408,174674558023,
2019-22-9,10024.12,10074.44,9922.53,10070.39,13199651698,180784051699,
2019-21-9,10183.65,10188.10,10000.71,10019.72,13425266806,179853287294,
2019-20-9,10266.32,10285.87,10132.19,10181.64,14734189639,182738947696,
2019-19-9,10200.50,10295.67,9851.69,10266.41,19937691247,184240949577,
2019-18-9,10247.80,10275.93,10191.47,10198.25,16169268880,182998899156,
2019-17-9,10281.51,10296.77,10199.74,10241.27,15304603363,183748515828,
2019-16-9,10347.22,10386.87,10189.74,10276.79,15160167779,184366827555,
2019-15-9,10356.47,10387.03,10313.09,10347.71,12043433567,185618174384,
2019-14-9,10345.40,10422.13,10291.69,10358.05,13468713124,185784300332,
2019-13-9,10415.36,10441.49,10226.60,10360.55,14109864675,185809163035,
2019-12-9,10176.82,10442.25,10099.24,10410.13,15323563925,186678943059,
2019-11-9,10123.03,10215.95,9980.78,10178.37,15428063426,182502788242,
2019-10-9,10336.41,10394.35,10020.57,10115.98,14906809639,181360731383,
2019-9-9,10443.23,10450.31,10144.93,10334.97,17595943368,185263578990,
2019-8-9,10518.11,10595.64,10409.09,10441.28,13670567493,187150078007,
2019-7-9,10353.93,10558.67,10348.92,10517.25,15307366476,188488525926,
2019-6-9,10578.20,10898.76,10292.30,10353.30,19536574783,185530405363,
2019-5-9,10588.18,10627.27,10516.42,10575.53,14551239508,189492405383,
2019-4-9,10621.18,10762.64,10434.71,10594.49,16742664769,189810010608,
2019-3-9,10345.73,10736.10,10308.55,10623.54,19384917989,190312487956,
2019-2-9,9757.47,10396.59,9730.65,10346.76,17248102294,185333114163,
2019-1-9,9630.59,9796.76,9582.94,9757.97,11445355859,174768292883,
2019-31-8,9597.54,9673.22,9531.80,9630.66,11454806419,172470743516,
2019-30-8,9514.84,9656.12,9428.30,9598.17,13595263986,171869216524,
