Date,Opens at:,Closes at:,Highest at:,Lowest at:,Volume Traded:,Market Cap:
7/8/2019,1.25,1.28,1.25,1.27,6562868,1268608702,
6/8/2019,1.33,1.34,1.24,1.25,9249956,1247950584,
5/8/2019,1.32,1.33,1.30,1.33,9762237,1328421838,
4/8/2019,1.33,1.34,1.29,1.32,8254017,1317753309,
3/8/2019,1.29,1.34,1.28,1.33,6126841,1325481072,
2/8/2019,1.31,1.31,1.28,1.29,6914140,1285598513,
1/8/2019,1.31,1.31,1.29,1.31,9301899,1309688862,
31/7/2019,1.34,1.34,1.30,1.31,7870567,1308645269,
30/7/2019,1.35,1.36,1.30,1.34,8521005,1334601775,
29/7/2019,1.28,1.35,1.28,1.35,6335698,1347825899,
28/7/2019,1.29,1.29,1.25,1.28,5099933,1281358227,
27/7/2019,1.28,1.31,1.27,1.29,7577685,1287881496,
26/7/2019,1.29,1.32,1.28,1.28,8985318,1277976846,
25/7/2019,1.32,1.33,1.29,1.29,7693942,1294041107,
24/7/2019,1.30,1.34,1.28,1.32,6787670,1321173704,
23/7/2019,1.30,1.34,1.26,1.30,6524740,1301342728,
22/7/2019,1.28,1.35,1.28,1.30,8038514,1298755436,
21/7/2019,1.27,1.34,1.24,1.28,7077293,1282211379,
20/7/2019,1.25,1.39,1.22,1.27,9824151,1269517665,
19/7/2019,1.33,1.34,1.22,1.25,15769890,1248775783,
18/7/2019,1.35,1.35,1.24,1.33,12367029,1334064592,
17/7/2019,1.35,1.38,1.31,1.35,12300798,1350655087,
16/7/2019,1.46,1.47,1.34,1.35,13345555,1346166855,
15/7/2019,1.41,1.47,1.37,1.46,15449154,1455416304,
14/7/2019,1.43,1.45,1.39,1.41,12096616,1406070900,
13/7/2019,1.49,1.50,1.42,1.43,9091522,1426928902,
12/7/2019,1.51,1.52,1.43,1.49,13025641,1493909146,
11/7/2019,1.51,1.56,1.46,1.51,13023405,1506897363,
10/7/2019,1.58,1.59,1.49,1.51,12351840,1506004012,
9/7/2019,1.62,1.62,1.49,1.58,15671102,1578316170,
8/7/2019,1.70,1.71,1.62,1.62,10411917,1617919684,
7/7/2019,1.71,1.72,1.70,1.70,7842669,1699473826,
6/7/2019,1.76,1.76,1.70,1.71,9373915,1705877092,
5/7/2019,1.78,1.79,1.68,1.76,11588748,1754999614,
4/7/2019,1.70,1.81,1.69,1.79,11438616,1784112165,
3/7/2019,1.72,1.76,1.68,1.70,11075056,1694769577,
2/7/2019,1.74,1.75,1.66,1.72,15906120,1718840771,
1/7/2019,1.76,1.78,1.73,1.74,12775152,1740465447,
30/6/2019,1.90,1.92,1.75,1.76,14967396,1756992667,
29/6/2019,1.83,1.91,1.80,1.90,15523894,1894654744,
28/6/2019,1.75,1.89,1.72,1.83,18326840,1831647072,
27/6/2019,1.88,1.95,1.70,1.75,11362454,1749116640,
26/6/2019,1.92,2.00,1.87,1.88,16418573,1883067349,
25/6/2019,1.89,1.92,1.87,1.92,7345707,1914802417,
24/6/2019,1.88,1.89,1.84,1.89,3899545,1891601309,
23/6/2019,1.84,1.92,1.82,1.88,6815401,1878226067,
22/6/2019,1.83,1.85,1.77,1.84,9338678,1839747288,
21/6/2019,1.89,1.90,1.81,1.83,11004022,1828572700,
20/6/2019,1.85,1.91,1.84,1.89,7809732,1888290049,
19/6/2019,1.87,1.87,1.82,1.85,3387136,1853087723,
18/6/2019,1.91,1.93,1.86,1.87,6221305,0,
17/6/2019,1.87,1.94,1.86,1.91,6925403,0,
16/6/2019,1.92,1.92,1.86,1.88,18774177,0,
15/6/2019,1.93,1.94,1.91,1.92,15348108,0,
14/6/2019,1.95,1.95,1.86,1.93,20014756,0,
13/6/2019,1.97,1.98,1.86,1.95,18402258,0,
12/6/2019,1.92,1.98,1.90,1.97,10879236,0,
11/6/2019,1.92,1.96,1.87,1.92,9761159,0,
10/6/2019,1.76,1.93,1.75,1.92,16229010,0,
9/6/2019,1.73,1.78,1.71,1.76,9305885,0,
